name,followers,followings,follow ratio,muters,reputation,effective sp,own sp,sp ratio,curation_rewards,posting_rewards,witnesses_voted_for,posts,average_post_len,comments,average_comment_len,comments_with_link_ratio,posts_to_comments_ratio,class
devrajsinghrawat,705,120,0.1702127659574468,1,55.38314892538876,6.98775840723619,150.00434249049206,0.04658370745286327,0.088,188.079,15,228,1501,740,95,0.09054054054054,0.3081081081081081,2
sdas,396,765,1.9318181818181819,1,36.84198978372103,15.015869405961856,0.6892510953940054,21.785775178751283,0.012,1.153,1,20,1897,767,85,0.63624511082138,0.02607561929595828,2
tanjimul222,198,4,0.020202020202020204,0,37.25046060169119,15.001188985114238,0.8506237393938015,17.6355164926444,0.02,1.455,0,83,138,53,7,0.01886792452830,1.5660377358490567,2
jumi,1405,7255,5.1637010676156585,8,54.41757710354466,30.02424033263223,30.02424033263223,1.0,2.172,157.807,0,6,835,249,12,0E-14,0.024096385542168676,0
nkr2222,216,15,0.06944444444444445,0,26.892083265944688,15.066649886598642,0.13724766549406142,109.77709407560424,0.002,0.041,0,23,2034,64,14,0E-14,0.359375,2
besiriyas,378,324,0.8571428571428571,0,25.550125765362708,15.071523968128629,0.11044629887778856,136.46019940247726,0.01,0.048,0,19,988,97,20,0.02061855670103,0.1958762886597938,2
qamarshah123,193,18,0.09326424870466321,0,25.0,15.021185079559903,0.10014104829140806,150.00027796642004,0.0,0.0,0,11,582,27,10,0E-14,0.4074074074074074,2
shibleehosen2,181,7,0.03867403314917127,0,25.0,15.058496336014429,0.10437624540897131,144.2712973340975,0.0,0.008,0,9,1805,27,8,0E-14,0.3333333333333333,2
muntahar,670,1028,1.5343283582089553,1,47.35194881802288,15.051232436226494,12.17009359522694,1.2367392508903567,0.032,23.076,0,51,574,37,34,0.08108108108108,1.3783783783783783,2
adamarie,422,118,0.2796208530805687,0,38.1091350792027,15.0040168882664,1.2110308463010648,12.389458892887992,0.012,2.297,0,42,1823,51,95,0E-14,0.8235294117647058,2
riccardo47,474,248,0.5232067510548524,2,57.092868933853396,3.335266511523905,3.335266511523905,1.0,1.378,290.723,0,0,0,89,7,0E-14,0.0,2
ayethatmon,573,101,0.1762652705061082,2,43.07942895811806,15.0707089148411,4.457123857434189,3.3812632084935563,0.038,7.747,0,46,2176,301,38,0E-14,0.15282392026578073,2
marjanko,665,88,0.13233082706766916,0,58.80549260082283,315.5071087460436,315.5071087460436,1.0,1.267,415.055,7,101,1209,1988,74,0.04929577464788,0.05080482897384306,2
sunrawhale,419,0,0.0,9,36.434167131369485,1577.094740803412,160.59491080524353,9.820328258820009,158.28,1.833,0,0,0,1985,268,1.00000000000000,0.0,3
estream.studios,1874,2220,1.1846318036286019,7,61.007741335373694,3413.123947960341,1186.8221397191674,2.875851261729895,551.661,954.638,9,2,2397,444,1436,0.99324324324324,0.0045045045045045045,3
spydo,1428,242,0.16946778711484595,9,56.52727825409669,26323.16325444892,914.2356443115322,28.79253660501462,734.922,309.582,0,0,0,3601,466,1.00000000000000,0.0,3
siditech,490,1,0.0020408163265306124,6,52.32368828699809,6087.408824113051,358.4165242191423,16.984174592327392,116.804,102.272,0,0,0,2801,208,1.00000000000000,0.0,3
weupvote,251,0,0.0,0,46.35144046610492,143.09571880820803,143.09571880820803,1.0,124.576,19.609,0,2,797,39,74,0E-14,0.05128205128205128,3
singing.beauty,1003,2666,2.6580259222333003,9,58.387994731052174,1890.9654311272516,501.28123322086105,3.772264560907879,291.467,490.398,0,0,0,552,1435,1.00000000000000,0.0,3
authors.league,367,3,0.008174386920980926,3,45.37073360244844,879.5208740330187,47.69395391525397,18.4409301773515,32.702,15.035,3,0,0,4490,1151,0.94677060133630,0.0,3
steembotup,160,0,0.0,0,34.59518210155085,1908.5615817044136,1047.233267789216,1.8224799005225676,0.699,0.912,0,1,278,97,87,0E-14,0.010309278350515464,3
ptbot,295,9,0.030508474576271188,0,37.460053664955275,2733.211361388689,72.68336437600853,37.60435946868295,20.324,1.927,0,10,2430,4,542,0.25000000000000,2.5,3
redwhale,431,1230,2.8538283062645013,2,42.08892923989029,244.36616249548862,30.857817122962647,7.919100742665465,27.192,6.831,0,0,0,1061,1620,1.00000000000000,0.0,3
slimwhale,407,1,0.002457002457002457,2,51.365384745137185,1749.2105485102425,63.67132120805233,27.47250277396513,36.729,69.219,0,0,0,1581,990,0.99936748893105,0.0,3
moneymatchgaming,1695,435,0.25663716814159293,11,59.60756339195928,7263.677629940269,535.2289704588412,13.571159318437607,161.386,629.12,7,119,3906,5536,159,0.00054190751445,0.021495664739884394,3
postpromoter,10086,1,9.9147332936744e-05,51,59.65490146018371,2952651.1118823914,28686.336488900113,102.92883209485079,58995.891,599.134,0,4,5733,16431,392,0.99993913943156,0.00024344227375083682,3
inciter,835,1,0.0011976047904191617,5,26.57730042889263,77696.4922171708,1260.1901591325,61.65457780646069,1199.895,0.131,0,0,0,0,0,0,0,3
isotonic,389,2,0.005141388174807198,6,30.79982329266974,5910.750690366206,122.28903324914211,48.33426623239473,121.661,0.346,2,0,0,2,72,0E-14,0.0,3
postdoctor,522,1,0.0019157088122605363,9,33.2474687700696,8296.081489671316,170.24810979284987,48.729360342183,165.884,0.796,1,0,0,2324,63,0E-14,0.0,3
boinger,292,2,0.00684931506849315,0,53.94214740898035,5750.335912135593,100.13070214237868,57.428299104095245,29.711,129.906,0,19,1802,1903,69,0.00105097214923,0.009984235417761429,3
haveaheart,393,389,0.989821882951654,2,48.5323320666418,1128.7488462381325,34.766564805080456,32.46650488958253,17.263,34.43,9,5,4502,1402,635,0.95863052781740,0.003566333808844508,3
dailyupvotes,1031,2,0.0019398642095053346,10,50.81604983089088,35732.93189472735,688.3261736608735,51.91278969486399,645.796,59.335,3,0,0,7602,89,0E-14,0.0,3
isteemd,128,0,0.0,1,49.93936907389048,1100448.7106094914,146.55310951329045,7508.873160481765,38.493,48.617,1,1,1476,0,0,0,0,3
promobot,2004,1,0.000499001996007984,15,59.422674123327376,832752.2978346695,745884.5204920152,1.116462769981274,13558.975,594.764,0,9,1319,34,204,0.38235294117647,0.2647058823529412,3
profitbot,161,0,0.0,0,25.0,2148.676979646996,38.01912512521132,56.515687106702025,34.886,0.007,0,0,0,0,0,0,0,3
tainika,426,2,0.004694835680751174,2,33.03136863969274,1287.5594406683617,23.226898765298447,55.433979959132856,7.148,0.56,0,0,0,6,740,0.66666666666666,0.0,3
pwrup,216,0,0.0,1,30.637103763007065,4593.9711842920515,148.18591839342162,31.001401712782386,54.603,0.384,0,0,0,0,0,0,0,3
dlivepromoter,307,2,0.006514657980456026,3,44.252142788713556,6390.364760500308,98.27940182481592,65.02242221509651,89.218,11.461,0,0,0,1040,1923,1.00000000000000,0.0,3
stef,760,76,0.1,6,57.27305135618033,2088.238367324202,2088.238367324202,1.0,87.228,347.727,0,19,726,1758,59,0.00056882821387,0.01080773606370876,3
megabot,378,12,0.031746031746031744,3,37.50620598062057,1016.0378453706646,29.705031242957034,34.20423419388134,25.454,2.212,1,2,4580,3533,1188,1.00000000000000,0.0005660911406736484,3
voterunner,559,0,0.0,5,30.653265692539655,1603.6602499543817,54.785562027521394,29.271585260890213,53.232,0.377,1,0,0,1519,364,1.00000000000000,0.0,3
dolphinbot,487,20,0.04106776180698152,3,53.403586504608015,4248.37380225424,673.9782932302453,6.303428233411823,108.488,121.983,1,0,0,4067,196,1.00000000000000,0.0,3
a-bot,212,0,0.0,0,53.43852398868329,52679.913323105284,214.27413261931784,245.85288330951778,159.659,109.492,0,1,1448,3,53,0E-14,0.3333333333333333,3
onlyprofitbot,716,2,0.002793296089385475,7,44.21209477701841,18365.202590195116,401.00794404573685,45.79760292255078,391.112,11.098,0,1,321,4648,848,0.99591222030981,0.0002151462994836489,3
mitsuko,568,3,0.00528169014084507,3,7.873914369845707,4754.730494379529,136.38422157672184,34.8627608048105,86.226,130.088,1,125,9118,1539,759,0.57634827810266,0.08122157244964262,3
therising,2278,3,0.0013169446883230904,10,55.50126198056249,1055407.3637817279,10367.246415583162,101.80209107360749,13063.192,183.309,9,1,1202,29,232,0.13793103448275,0.034482758620689655,3
profitvote,222,0,0.0,0,25.0,18232.17425717299,232.26939586423765,78.49580952899092,228.629,0.02,0,0,0,0,0,0,0,3
whalecreator,292,1,0.003424657534246575,3,45.03607254756836,12460.414642295329,171.63351673066646,72.59895898916214,162.37,11.792,0,2,460,3869,116,0E-14,0.0005169294391315585,3
smartsteem,8771,840,0.09577015163607343,30,66.4169955266793,2746302.499539071,52612.90152624572,52.198271143990986,41320.613,3646.316,0,15,2619,144,242,0.89583333333333,0.10416666666666667,3
jerrybanfield,39953,622,0.01556829274397417,236,74.55448315700656,626387.5937702009,78433.28360518966,7.986247227940295,15203.539,46684.95,0,68,7920,312,220,0.47756410256410,0.21794871794871795,3
steembloggers,2277,9,0.003952569169960474,11,66.7326420108115,15206.265335548582,1289.9863570069876,11.787927254385847,352.873,3755.158,3,230,2909,2774,69,0.00432588320115,0.0829127613554434,3
luckyvotes,643,0,0.0,12,37.29784350377694,4062.17790440735,306.29937851278373,13.262116051723593,262.24,4.96,1,1,429,2908,66,0.00137551581843,0.000343878954607978,3
minnowvotes,1851,0,0.0,13,43.46067547665973,26248.097091803837,2102.8465496090203,12.482174268343124,872.079,10.248,1,1,173,6268,66,0E-14,0.0001595405232929164,3
chronoboost,275,0,0.0,0,56.13517646567899,52831.25907931953,280.0650809990557,188.6392223223918,191.364,177.666,0,15,9535,95,87,0E-14,0.15789473684210525,3
alfanso,334,1,0.0029940119760479044,0,42.11733308815402,71309.81051634347,550.9298808698653,129.4353655382644,547.188,5.849,0,3,372,0,0,0,0,3
upyourpost,65,0,0.0,0,41.32560875170095,6372.625702130536,41.074412722994005,155.1483096084063,37.895,5.414,1,1,2237,0,0,0,0,3
rocky1,3957,36,0.009097801364670205,17,62.43975180066164,1486250.1367342407,31088.774554146203,47.8066491217173,30533.673,2067.898,15,0,0,5,64,0E-14,0.0,3
brupvoter,2049,1,0.0004880429477794046,19,61.05117421982749,76000.95792830366,1537.252354832647,49.43948057023956,1134.173,796.184,4,12,2584,6945,64,0.00115190784737,0.0017278617710583153,3
thebot,773,4,0.00517464424320828,8,53.33793050246031,54301.677301080344,338.87741664280776,160.23988213506948,488.925,118.455,0,3,3732,616,184,0.98051948051948,0.00487012987012987,3
aksdwi,2256,42,0.018617021276595744,15,53.949876401769885,4450.193046246656,4450.193046246656,1.0,2363.964,201.199,1,0,0,2041,75,0E-14,0.0,3
cabbage-dealer,673,20,0.029717682020802376,5,59.595099828107976,1504.5697379993373,405.5467032114968,3.709978964407186,41.153,576.491,4,3,3545,3016,207,0.99900530503978,0.0009946949602122016,3
proffit,367,0,0.0,3,52.52767467115184,4964.169805427154,1643.8492996177313,3.019844827978785,22.198,88.701,2,5,404,2604,168,0E-14,0.0019201228878648233,3
lovejuice,3988,0,0.0,37,61.07772993834632,15784.097781727829,574.3779982022288,27.480331473578683,1007.317,1018.333,0,36,2588,5420,180,1.00000000000000,0.006642066420664207,3
upme,7489,3,0.0004005875283749499,45,48.911653017468105,1528727.1137287153,17633.616922647827,86.69390519453141,60476.278,61.19,0,0,0,7512,194,0E-14,0.0,3
t50,453,461,1.0176600441501105,5,43.60366097075605,5904.833332170116,66.94478337543853,88.20453266768727,43.514,9.826,0,8,2172,3446,1548,0.99912942542077,0.0023215322112594312,3
appreciator,9643,1,0.00010370216737529814,64,58.50836663451908,2859787.6650489476,60274.04196387281,47.446422570483215,58832.768,503.012,0,27,3814,51,223,1.00000000000000,0.5294117647058824,3
oceanwhale,1135,0,0.0,7,53.721338231393645,56032.45913781093,693.9024609323436,80.74976281612318,798.634,125.078,0,94,11060,8062,2605,0.99789134209873,0.011659637806995783,3
brandonfrye,3963,33,0.008327024981074944,21,63.78397596601395,29272.59383656157,4243.236148951495,6.898648297902259,623.834,1582.455,9,64,6205,1500,304,0.56800000000000,0.042666666666666665,3
peoplesbot,97,0,0.0,1,25.0,4548.4078342679295,56.644514439379535,80.29741060161432,53.54,0.0,0,0,0,4,69,0E-14,0.0,3
pushup,3220,0,0.0,24,51.124746464938426,32051.750007019098,850.8414030192932,37.670651537737065,5782.551,77.829,0,0,0,49,76,0.02040816326530,0.0,3
getkarma,172,0,0.0,0,25.0,666.2592196160716,2.571029981779171,259.1409763160426,2.468,0.0,0,3,650,524,70,0E-14,0.0057251908396946565,3
noicebot,255,36,0.1411764705882353,0,44.633470567898044,1324.3316814564091,29.99788128142628,44.14750725333367,14.316,13.238,1,2,526,2,160,0E-14,1.0,3
msp-bidbot,1577,0,0.0,11,44.100126769267035,8418.916293075643,606.4070972491197,13.883274670212254,598.19,16.67,0,0,0,3738,1059,1.00000000000000,0.0,3
brotherhood,653,7,0.010719754977029096,7,51.62691388611732,29594.720416534023,362.6190650522298,81.61380155858973,314.185,69.5,17,16,850,1795,515,0.98217270194986,0.008913649025069638,3
boomerang,8152,0,0.0,55,53.875813744966436,582305.2293421731,5000.606630034567,116.44691782887706,15266.074,200.788,14,0,0,9050,55,0E-14,0.0,3
edensgarden,809,0,0.0,10,18.099324557764348,32124.318082000496,978.7400441693559,32.82211479276297,971.879,0.847,1,0,0,6537,43,0.00030595074193,0.0,3
nado.bot,966,0,0.0,10,8.855309006606738,6305.580566367511,512.694671251324,12.298900144558946,508.314,1.41,0,0,0,4600,254,1.00000000000000,0.0,3
honestbot,629,0,0.0,10,9.398673828018113,5985.544099014813,141.18304074328577,42.3956310014485,134.491,2.359,0,0,0,5342,181,1.00000000000000,0.0,3
joeparys,11164,98,0.008778215693299892,64,69.40145094847641,27243.415007141004,23034.26082948675,1.1827345018280773,196.46,6414.352,2,151,1143,4907,188,0.00081516201345,0.03077236600774404,3
botox,605,922,1.5239669421487603,1,43.37022224023946,1380.2994185279845,29.82897625923732,46.27377777004797,24.856,9.49,0,9,4884,2977,762,0.99966409136714,0.0030231776956667787,3
buildawhale,12006,2,0.0001665833749791771,83,70.53144930026826,1833497.0894850828,75298.90464280901,24.349585139153554,68949.572,11272.632,0,193,3523,20,88,0.55000000000000,9.65,3
peace-bot,195,0,0.0,0,39.257176005809484,1811.2748082418036,30.714067734450847,58.972156469205245,28.936,3.056,1,0,0,2440,1225,1.00000000000000,0.0,3
whalepromobot,114,0,0.0,1,25.0,9855.021923690685,102.08156676513843,96.54066092426241,98.918,0.056,0,0,0,2765,69,0E-14,0.0,3
alliedforces,310,3,0.00967741935483871,0,44.65977114384027,3151.319215774469,137.67317915848892,22.88985578045438,16.507,13.659,5,3,5895,1168,296,0.99914383561643,0.0025684931506849314,3
lrd,1273,192,0.15082482325216026,5,62.72571597502167,58196.503310849905,866.299261892426,67.1782903101175,422.211,1431.774,0,8,6718,631,258,0.87480190174326,0.012678288431061807,3
bid4joy,1064,0,0.0,7,61.05043263958652,19556.8430943653,2285.892795821857,8.555450688724859,439.742,788.436,0,0,0,2671,61,0E-14,0.0,3
emperorofnaps,1366,0,0.0,15,30.512629921293296,260901.9504303661,2310.2051911374997,112.93453561235532,2305.125,1.28,0,0,0,10333,226,0E-14,0.0,3
minnowhelper,4997,0,0.0,38,54.16732181651668,9582.53004288143,4298.539419628378,2.2292525687038762,2149.52,196.169,0,7,10465,11558,1407,1.00000000000000,0.0006056411143796505,3
ebargains,5937,5698,0.9597439784402897,40,64.0505293922584,13707.21055335147,3550.7555145411166,3.8603645047420074,1354.227,2125.35,8,2,4297,1642,1354,0.97807551766138,0.001218026796589525,3
sureshot,475,0,0.0,0,46.523515607130136,36000.00557991889,492.5580748889134,73.08783961777091,458.38,20.574,1,24,5126,75,92,0E-14,0.32,3
redlambo,885,509,0.5751412429378531,4,43.628948842463515,11196.398748681555,280.78044023716905,39.875992569939,273.92,10.85,5,0,0,3532,134,0E-14,0.0,3
upmewhale,4686,10,0.002134016218523261,33,62.495157418180995,946550.4922942608,5762.4046607632,164.26310681362236,8720.034,1278.89,0,7,1244,7855,165,0.99796308084022,0.0008911521323997453,3
lost-ninja,377,0,0.0,5,43.73881605757864,11777.4244400337,2702.7961277646614,4.357496416044587,166.512,10.03,0,0,0,4621,75,0.00021640337589,0.0,3
th3voter,233,0,0.0,3,54.77453756001613,3061.260733646305,155.37613237793707,19.702258556675176,117.32,153.732,0,0,0,2249,1584,1.00000000000000,0.0,3
estabond,953,1,0.001049317943336831,6,10.03695230869157,93304.59527279,1642.9631768903175,56.7904360762304,1634.939,1.236,0,6,681,153,86,0.18300653594771,0.0392156862745098,3
ecotrain,642,15,0.02336448598130841,5,45.590939468713856,13775.55631468224,716.4279573210047,19.228111038818557,188.494,22.159,6,0,0,3,504,1.00000000000000,0.0,3
flymehigh,910,1546,1.6989010989010989,5,9.73541605287693,10957.471377819851,214.281873867275,51.13578288290893,209.941,6.423,0,0,0,5335,537,0.99943767572633,0.0,3
sneaky-ninja,5430,3,0.0005524861878453039,33,59.163417981382246,302060.87299508025,9896.670150959699,30.52146513802815,9717.806,720.915,6,5,15039,14317,874,0.99210728504574,0.00034923517496682265,3
mercurybot,3271,0,0.0,12,50.784519060127245,67629.88919884793,3194.0703978813904,21.173575023176216,2882.339,164.726,0,3,1484,0,0,0,0,3
votepower,112,0,0.0,2,37.46280819819441,1392.0273450167972,21.110419442005067,65.94029781554082,20.251,1.939,0,2,1761,1296,186,0.27160493827160,0.0015432098765432098,3
shares,1420,7,0.004929577464788733,7,54.30026643443192,14236.690350249184,565.080680275689,25.194084397476573,448.39,182.435,1,105,3770,4290,446,0.99813519813519,0.024475524475524476,3
automation,389,6,0.015424164524421594,0,42.42813051746057,882.1533584310106,18.238981090579696,48.36637277323768,11.274,7.761,0,63,3057,2239,582,0.99866011612326,0.02813756141134435,3
booster,14766,13,0.0008804009210348097,97,62.98192881734156,1028980.7505133654,11133.869456304623,92.41897029165351,38069.935,1709.969,30,10,1962,16197,85,0.00092609742544,0.0006173982836327715,3
bodzila,911,156,0.1712403951701427,1,55.62904497601112,3304.3593377963743,274.7305935537498,12.027635128120128,52.569,244.764,0,1,417,2684,331,1.00000000000000,0.00037257824143070045,3
drotto,7226,0,0.0,50,47.43327146450552,9602.328392526219,9601.328199854654,1.0001041723239479,280.34,34.364,0,0,0,49511,82,0E-14,0.0,3
postdoctor,522,1,0.0019157088122605363,9,33.2474687700696,8296.081489671316,170.24810979284987,48.729360342183,165.884,0.796,1,0,0,2324,63,0E-14,0.0,3
bumper,1706,26,0.015240328253223915,13,53.57837813196218,5182.201121971395,837.9741529155717,6.1842016295382285,531.668,155.853,1,16,8774,55,256,0.49090909090909,0.2909090909090909,3
coolbot,431,0,0.0,3,31.898567769485965,1088.566217328367,380.8491104682805,2.8582611522707744,12.171,0.453,2,0,0,13373,176,1.00000000000000,0.0,3
botcoin,818,3644,4.45476772616137,5,43.299118623535335,680.2967188204967,18.814429913494816,36.158242473908174,2.248,8.991,10,3,836,711,62,0E-14,0.004219409282700422,3
microbot,774,0,0.0,11,43.47506305459696,428.6526458694922,327.57089472019135,1.3085797693828816,6.972,9.435,1,0,0,6861,981,1.00000000000000,0.0,3
bidseption,6817,153003,22.444330350594104,43,0.9440872642183216,261.7546417189921,30.83117840720771,8.489933088571117,2.096,45.595,0,11,3361,571,983,0.98248686514886,0.01926444833625219,3
cleansingpoetry,395,78,0.19746835443037974,0,43.76262515502151,138.12070994454692,18.14858048196725,7.610551694761257,0.412,10.333,25,3,1843,408,1083,0.98284313725490,0.007352941176470588,3
earnmoresteem,101,0,0.0,2,39.46267041838659,19.131085196410282,19.131085196410282,1.0,0.397,4.113,0,0,0,3,67,0E-14,0.0,3
