name,followers,followings,follow ratio,muters,reputation,effective sp,own sp,sp ratio,curation_rewards,posting_rewards,witnesses_voted_for,posts,average_post_len,comments,average_comment_len,comments_with_link_ratio,posts_to_comments_ratio,class
e-rich,263,52,0.19771863117870722,0,48.64606874824251,15.484641644495305,15.484641644495305,1.0,0.045,30.49,0,85,839,146,48,0.17808219178082,0.5821917808219178,2
pikachu35,405,45,0.1111111111111111,2,53.334783832723794,7.876228171766028,155.9320721859781,0.050510636210696645,0.128,252.265,0,74,735,101,21,0.05940594059405,0.7326732673267327,2
sumitsaurav5000,306,429,1.4019607843137254,2,35.79835651597268,15.007677214353219,0.8188262989606265,18.328279432894554,0.012,0.773,0,52,963,302,43,0.01655629139072,0.17218543046357615,2
hopo04,515,29,0.05631067961165048,8,48.973100528982364,76.77497376818911,76.77497376818911,1.0,0.144,36.072,0,32,1554,1899,38,0.00105318588730,0.01685097419694576,2
abhishektechguru,455,131,0.2879120879120879,0,11.814391745374055,19.195324750322328,19.195324750322328,1.0,1.395,29.748,4,25,900,686,36,0E-14,0.03644314868804665,2
biryuza,893,895,1.002239641657335,3,39.63052965845233,15.01696218878076,2.0757076773344894,7.234622848273474,0.411,3.29,0,16,91,47,12,0.02127659574468,0.3404255319148936,2
fouaz,1946,1195,0.6140801644398767,6,48.04149022064745,5.48046334006165,5.48046334006165,1.0,0.097,42.124,0,12,602,60,13,0E-14,0.2,2
crypto-inf0,180,35,0.19444444444444445,0,25.0,15.024140014888543,0.10016129882098461,149.9994528000356,0.001,0.0,0,6,1927,13,10,0E-14,0.46153846153846156,2
sonuk007,282,156,0.5531914893617021,0,8.609489263329216,15.05526141024237,0.5120086728774909,29.404309355995355,0.044,0.174,30,41,1472,106,43,0.20754716981132,0.3867924528301887,2
sherazahmad845,270,42,0.15555555555555556,4,26.231657246993844,15.002145152955714,1.191440758051914,12.59159975145154,0.013,0.609,0,57,1648,497,63,0.09054325955734,0.11468812877263582,2
azamniazi,1004,6658,6.631474103585657,4,39.384541897528194,15.099446796599826,1.6553554957058214,9.121573484227099,0.0,3.186,0,64,572,31,20,0E-14,2.064516129032258,2
atulkumar,216,83,0.38425925925925924,0,31.073769154548316,3.0160932541729872,3.0160932541729872,1.0,0.066,0.033,0,21,554,103,20,0.01941747572815,0.20388349514563106,2
sst,628,45,0.07165605095541401,3,54.013975880849294,5.888831138004038,86.91622714149341,0.06775295398427088,0.254,249.784,1,75,1210,123,19,0.00813008130081,0.6097560975609756,2
tech-health-ent,205,68,0.33170731707317075,0,25.0,3.0179285637423563,3.0179285637423563,1.0,0.0,0.018,0,7,5817,116,19,0E-14,0.0603448275862069,2
aashucryptocharm,856,472,0.5514018691588785,3,48.26066000198993,537.7611597028115,19.614514610880597,27.416490816678362,1.886,29.307,2,53,969,688,167,0.02180232558139,0.07703488372093023,2
truefact,226,87,0.38495575221238937,0,30.530453238137103,15.073994299540118,0.1263773935094744,119.27761667603971,0.009,0.258,6,44,1789,121,32,0.07438016528925,0.36363636363636365,2
sayeds1956,310,290,0.9354838709677419,1,47.08745271012179,85.69199735845922,90.8785248829574,0.9429290084629134,0.046,0.603,7,7,515,409,82,0.18581907090464,0.017114914425427872,2
totoro666,197,12,0.06091370558375635,1,47.27181929184287,15.036552684235424,12.424901892571892,1.210194882361597,0.002,28.538,0,12,146,199,5,0.00502512562814,0.06030150753768844,2
vishalchauhan748,330,145,0.4393939393939394,0,53.20752296472584,1145.17863287914,176.88357107379548,6.474194442859669,3.507,99.564,1,52,1346,427,55,0E-14,0.12177985948477751,2
sandeshsharma,415,462,1.1132530120481927,0,39.82867487207664,15.013529012329778,4.255113149520873,3.528350124842228,0.016,4.201,3,30,1700,460,72,0.08478260869565,0.06521739130434782,2
jayminvekariya,514,90,0.17509727626459143,1,34.695279927566546,15.098821635787905,0.8202648421381015,18.407251975388014,0.028,0.558,0,28,1252,420,50,0.13571428571428,0.06666666666666667,2
raju6489,200,29,0.145,0,35.34314625986416,15.032754206326198,0.1131349662007998,132.8745189143825,0.017,0.036,0,25,4500,119,28,0E-14,0.21008403361344538,2
nissam,217,3,0.013824884792626729,0,37.11448982925047,15.037566798552966,0.8653307951628472,17.37782462222789,0.002,1.494,0,63,980,294,170,0.85714285714285,0.21428571428571427,2
milton7320,242,106,0.4380165289256198,1,17.703717175546227,15.006559272670009,0.17937361380310324,83.6609072789411,0.019,0.114,1,33,1579,146,72,0.04794520547945,0.22602739726027396,2
arslannasir9090,443,106,0.23927765237020315,2,40.40429930017671,15.000213091926083,1.5894000038569653,9.437657641578813,0.013,2.912,1,51,2780,1525,68,0.02032786885245,0.03344262295081967,2
liuzg,418,174,0.41626794258373206,0,55.19624975428512,33.01155323221408,193.20696909195152,0.17086108946982725,0.051,170.392,6,157,1011,954,43,0.25786163522012,0.16457023060796647,2
braramrit,239,3,0.012552301255230125,1,33.09156734110233,15.025969107046299,0.5602627606617054,26.819503565255143,0.01,0.465,1,54,1425,94,32,0.02127659574468,0.574468085106383,2
plabon,197,252,1.2791878172588833,0,25.7694553629525,15.029304304064881,0.10914433485611533,137.70118553453068,0.001,0.045,0,22,708,48,41,0E-14,0.4583333333333333,2
azizur122240,257,376,1.4630350194552528,1,30.52348308198325,15.051319216125213,0.13115920048467594,114.75610678096305,0.003,0.055,0,30,335,202,37,0.01485148514851,0.1485148514851485,2
plinojust,190,90,0.47368421052631576,0,27.242437555788637,15.05120297814011,0.1311554424750182,114.75850863761893,0.002,0.084,0,47,1615,16,9,0E-14,2.9375,2
alaminsteem,247,35,0.1417004048582996,2,35.20078983425769,15.017523093456198,0.7683939698889881,19.544040794106984,0.009,1.315,0,12,4457,37,18,0E-14,0.32432432432432434,2
anishag,682,258,0.3782991202346041,4,43.172994965211686,14.773714742876484,14.773714742876484,1.0,0.177,35.17,0,85,1263,2552,58,0.00117554858934,0.03330721003134796,2
parisingh79,285,247,0.8666666666666667,0,25.0,15.00122281597156,0.28671822113844264,52.320437663179355,0.064,0.239,0,27,269,229,98,0E-14,0.11790393013100436,2
jsdjack,277,180,0.6498194945848376,0,38.763720063819,15.005082475641332,1.258305756403736,11.924830192723721,0.021,2.267,1,19,394,140,54,0.01428571428571,0.1357142857142857,2
seema786,193,37,0.19170984455958548,1,21.237904919535623,15.07031186845541,0.1377780251256445,109.38109945118082,0.001,0.044,0,15,759,55,39,0.03636363636363,0.2727272727272727,2
iftikharali,771,8865,11.498054474708171,0,53.3343551610078,76.54051613695381,76.54051613695381,1.0,0.102,108.591,0,15,2556,294,61,0.02040816326530,0.05102040816326531,2
omocomrade,212,92,0.4339622641509434,0,30.022894558949762,15.028280690992647,0.19655153324746188,76.45974794850251,0.002,0.186,0,53,664,125,49,0.07200000000000,0.424,2
catalinamorales,511,320,0.6262230919765166,0,36.592763793065195,15.006250884213177,0.8818410983628373,17.016955676110697,0.04,1.462,1,12,4984,318,95,0.01572327044025,0.03773584905660377,2
kipla,305,267,0.8754098360655738,0,36.357152903416484,15.004733310705104,0.6230503214985978,24.082698929702538,0.025,0.983,0,165,168,304,49,0.02302631578947,0.5427631578947368,2
mahesh7,405,368,0.908641975308642,5,46.460344718804826,15.02114697210284,10.787024255666946,1.3925199958840833,0.029,19.715,1,563,1994,591,25,0.00338409475465,0.9526226734348562,2
hdyam,594,6468,10.88888888888889,3,37.16391794010214,15.061715616969485,0.7393185079993922,20.37243144057996,0.005,1.221,0,28,54,704,13,0E-14,0.03977272727272727,2
joel0101,540,352,0.6518518518518519,3,49.041237561060655,22.539443906216693,33.566649263067774,0.6714832847798147,0.042,31.729,30,294,938,1364,107,0.05131964809384,0.2155425219941349,2
anilkadian081,579,485,0.8376511226252159,3,50.4020977529007,47.167404456249386,47.167404456249386,1.0,1.859,53.522,1,67,626,448,50,0.07812500000000,0.14955357142857142,2
zee195,218,237,1.0871559633027523,0,33.162060186241646,15.002299246664286,0.3689789799114154,40.65895366252583,0.007,0.518,0,18,432,176,29,0.00568181818181,0.10227272727272728,2
shunlai,637,580,0.9105180533751962,0,45.82093419279899,15.058502955862284,9.284813132463352,1.6218423290838073,0.022,17.402,0,23,1090,42,9,0E-14,0.5476190476190477,2
cham1,677,654,0.96602658788774,1,32.693070032451,15.059438431555542,0.1740325499863501,86.53230923029456,0.031,0.224,0,48,5422,152,67,0.09210526315789,0.3157894736842105,2
latifah1,550,309,0.5618181818181818,5,51.988202684170666,37.7489233149775,37.7489233149775,1.0,0.146,75.284,0,141,668,130,52,0.13846153846153,1.0846153846153845,2
sonu789s,218,64,0.29357798165137616,0,25.0,15.047729204515397,0.10031809792110526,150.00014470319823,0.0,0.0,0,12,2124,53,36,0.11320754716981,0.22641509433962265,2
sameerr,349,501,1.4355300859598854,1,30.245497995217388,15.047936700687183,0.100319738345668,149.99976025492677,0.009,0.142,1,20,1139,523,59,0.01720841300191,0.03824091778202677,2
lightblue114,222,5,0.02252252252252252,2,50.55300993543099,13.016356249966309,32.88725173399741,0.39578729032291154,0.001,56.555,0,12,154,173,5,0E-14,0.06936416184971098,2
samina2018,274,125,0.4562043795620438,0,41.29160119106659,15.005785950549095,2.624719077111955,5.717101720104973,0.023,4.984,0,20,594,146,39,0.03424657534246,0.136986301369863,2
keana12,160,32,0.2,0,25.0,15.034428371967245,0.11613722865662075,129.45399632721615,0.002,0.028,0,10,704,23,10,0E-14,0.43478260869565216,2
garrettwallace,889,24,0.02699662542182227,6,13.685840831944509,28.791858494861007,28.791858494861007,1.0,0.038,4.473,30,400,545,1882,422,0E-14,0.21253985122210414,2
arvindkumar,3583,178,0.049679039910689365,13,57.13576791757689,151.48605688336593,151.48605688336593,1.0,0.68,242.872,10,197,1551,1008,36,0.07043650793650,0.19543650793650794,1
sanamamq,1733,2218,1.2798615118291978,5,55.566405794253996,344.0359177814304,344.0359177814304,1.0,254.77,323.874,0,0,0,115,10,0E-14,0.0,2
sonnyeyakwaire,291,50,0.1718213058419244,0,35.831823627571154,15.011129767177076,0.9152320662961072,16.401446496434808,0.029,1.148,0,27,5560,224,44,0.00446428571428,0.12053571428571429,2
mamun98,877,2084,2.3762827822120864,5,49.579251563427164,141.32246211103322,47.849020626198914,2.9535079352001308,0.201,54.059,30,75,551,96,19,0.01041666666666,0.78125,2
xmex,227,210,0.9251101321585903,0,31.012684138714647,15.063598770526424,0.32185234886562114,46.80282379053177,0.004,0.319,13,33,140,40,17,0E-14,0.825,2
adeelfida,219,45,0.2054794520547945,1,25.0,15.04319842646029,0.12315118321656067,122.1522849683621,0.013,0.02,2,27,256,47,74,0.63829787234042,0.574468085106383,2
shortshots,241,32,0.13278008298755187,0,47.22265874932531,12.54854318139945,12.54854318139945,1.0,0.141,18.989,16,25,1438,184,81,0.05978260869565,0.1358695652173913,2
kajaltech,178,0,0.0,1,27.132991144706047,15.005082475641332,0.1000352657081843,149.99792692522138,0.0,0.0,1,107,245,14,16,0.07142857142857,7.642857142857143,2
dyvlog,149,125,0.8389261744966443,0,25.0,15.020295406027694,0.10013528517474175,150.00002626263486,0.0,0.0,30,4,2774,11,5,0E-14,0.36363636363636365,2
shazzadsp704,145,5,0.034482758620689655,0,25.0,15.014111530994256,0.10208178055745087,147.07924811856535,0.002,0.0,0,8,1169,33,50,0.27272727272727,0.24242424242424243,2
alenaomovich,213,15,0.07042253521126761,1,30.924676704861163,3.1558854297221908,3.1558854297221908,1.0,0.0,0.394,0,81,283,87,27,0.03448275862068,0.9310344827586207,2
abhishek124103,872,133,0.15252293577981652,2,31.883468939408466,15.026251542119397,0.6030605651792779,24.91665416333829,0.011,0.492,1,11,1923,80,76,0.38750000000000,0.1375,2
newsbull,279,218,0.7813620071684588,0,33.79483193570205,15.000135491101261,0.6237206688201742,24.04944431210756,0.018,0.995,0,41,1259,329,29,0.00303951367781,0.12462006079027356,2
ankit-singh,934,33,0.035331905781584586,2,50.573185387471455,31.570718774319285,31.570718774319285,1.0,0.034,51.208,3,27,3655,480,92,0.05833333333333,0.05625,2
rajmirashi,198,271,1.3686868686868687,0,25.0,4.183681382564566,4.183681382564566,1.0,0.0,0.06,0,4,375,57,20,0E-14,0.07017543859649122,2
savitrigola,210,388,1.8476190476190477,0,25.0,3.009410537934332,3.009410537934332,1.0,0.0,0.036,0,2,43,33,14,0E-14,0.06060606060606061,2
saguer,311,280,0.9003215434083601,1,25.0,15.025718662968925,0.1915276814057471,78.45194257396808,0.0,0.121,0,37,3449,252,86,0.00396825396825,0.14682539682539683,2
aple,197,65,0.3299492385786802,0,33.23246171290574,110.23617136025732,110.23617136025732,1.0,0.0,0.0,0,43,353,196,27,0.03061224489795,0.2193877551020408,2
gorg303,658,373,0.5668693009118541,2,39.289285584665905,274.3338219116859,274.3338219116859,1.0,0.436,4.664,0,1,504,125,9,0E-14,0.008,2
rohityadav,256,77,0.30078125,1,26.06906857494561,6.733785232750885,6.733785232750885,1.0,0.0,0.024,0,21,397,181,43,0.01104972375690,0.11602209944751381,2
nayanborah,249,69,0.27710843373493976,0,31.222672996932417,15.011278439729498,0.25751180387444833,58.29355475700194,0.0,0.311,1,23,4210,119,50,0.04201680672268,0.19327731092436976,2
sharmaakash,253,339,1.3399209486166008,1,26.51184680768433,15.04690557653518,0.10031307291686652,149.9994481178456,0.007,0.058,0,9,1351,74,54,0.12162162162162,0.12162162162162163,2
louismata,528,228,0.4318181818181818,2,44.93134644710595,15.027880420483967,6.447114767182068,2.3309466270060546,0.069,11.438,26,24,4457,43,23,0.02325581395348,0.5581395348837209,2
beats4change,202,116,0.5742574257425742,1,27.740243267737934,15.001914357420423,1.4393847829473794,10.422448906748556,0.005,0.028,0,20,740,77,72,0.09090909090909,0.2597402597402597,2
guchidan,273,83,0.304029304029304,0,39.436110774439804,15.092948869421495,1.518803094947851,9.937396703777273,0.023,2.437,0,51,2234,321,80,0.04049844236760,0.1588785046728972,2
sahelmakrani,230,39,0.16956521739130434,0,52.51921497493989,503.1567738158575,284.20389206524857,1.770407752545278,0.51,129.688,1,31,152,41,25,0.12195121951219,0.7560975609756098,2
fabitaperez,202,40,0.19801980198019803,0,25.0,15.077283706929984,0.10749498304460973,140.26034778453806,0.001,0.012,0,57,260,25,12,0E-14,2.28,2
biglotto,224,12,0.05357142857142857,1,47.917361659676175,9.47658501237942,15.863899687228097,0.5973679359564373,0.0,27.704,1,501,157,30,32,0.06666666666666,16.7,2
wordpolitics,237,7,0.029535864978902954,1,54.67098962117423,110.05396867993483,110.05396867993483,1.0,0.072,144.722,0,9,4353,77,76,0E-14,0.11688311688311688,2
hemaram,433,873,2.016166281755196,0,40.30389623009546,13.36013550144763,13.36013550144763,1.0,0.006,3.975,0,84,2001,141,111,0.13475177304964,0.5957446808510638,2
arjain8100,107,108,1.0093457943925233,0,25.0,15.018646500751512,0.10012464291421648,149.99950125783715,0.001,0.0,0,1,614,31,24,0.03225806451612,0.03225806451612903,2
mhb555,202,19,0.09405940594059406,0,32.30892922427421,15.013046609453085,1.1101475232667062,13.523469894591921,0.004,0.592,0,8,3378,42,17,0E-14,0.19047619047619047,2
abhay.singh,230,91,0.39565217391304347,1,26.720295892369705,15.049298328155421,0.12913833918845558,116.53625424277382,0.0,0.057,0,5,736,114,34,0E-14,0.043859649122807015,2
falcaoo,88,0,0.0,0,52.93153691828344,39.34195119456499,39.34195119456499,1.0,0.0,72.496,0,4,120,45,5,0E-14,0.08888888888888889,2
saju-sun,204,44,0.21568627450980393,0,25.0,15.038224733279288,0.10124979584650605,148.52597585556742,0.001,0.0,0,16,188,16,9,0E-14,1.0,2
