name,followers,followings,follow ratio,muters,reputation,effective sp,own sp,sp ratio,curation_rewards,posting_rewards,witnesses_voted_for,posts,average_post_len,comments,average_comment_len,comments_with_link_ratio,posts_to_comments_ratio,class
archi90,25,0,0.0,1,-0.7539527343237538,15.028459180947605,0.5120702284457788,29.34843376183295,0.001,0.007,0,0,0,0,0,0,0,1
fire-za,130,19,0.14615384615384616,1,0.3291132956716183,5.022843164597953,0.5511908587161777,9.112711296223337,0.0,0.088,0,0,0,0,0,0,0,1
nisarasiah,68,9,0.1323529411764706,1,-0.2663550659892415,5.007186631740783,0.7284549636879288,6.873707890452194,0.001,0.354,0,0,0,0,0,0,0,1
zulfajri321,168,71,0.4226190476190476,13,0.5056981083417327,5.0121620613051245,2.442141086882203,2.052363840986754,0.035,3.732,0,0,0,0,0,0,0,1
amirtheawesome1,577,160,0.2772963604852686,4,59.3245113522088,827.7209506342487,580.4375299464091,1.4260293449851027,21.102,515.48,6,42,6505,246,146,0.05691056910569,0.17073170731707318,1
sunnymoon,167,73,0.437125748502994,0,35.80445581493585,5.018891505600595,0.1011524576755933,49.617098990285676,0.001,1.319,0,0,0,0,0,0,0,1
toyoko,10,0,0.0,5,-1.4459588490507898,15.036026416666953,0.10024016399023639,150.0000181377546,0.0,0.0,0,0,0,135,194,0.97777777777777,0.0,1
dzordyja,43,0,0.0,21,-1.2529490019919436,5.025273770031496,0.2831349007873477,17.74869066320367,0.0,0.36,0,0,0,0,0,0,0,1
muslemmina,273,188,0.6886446886446886,4,-0.11030720651463355,5.003296476033713,0.6386881815913845,7.833707621718116,0.028,0.231,0,0,0,0,0,0,0,1
pravesh11,203,10,0.04926108374384237,1,8.11200499632423,15.093868399442956,0.23416440167991018,64.45842447083584,0.001,0.256,0,2,328,19,219,1.00000000000000,0.10526315789473684,1
nusrat20,30,5,0.16666666666666666,3,27.594267164278413,5.025300334374619,0.33766400566555094,14.882546703399807,0.0,0.466,0,0,0,0,0,0,0,1
putra-muda,1576,6412,4.068527918781726,4,43.854159493595674,5.003296476033713,2.2820074837307214,2.192497838724926,0.061,10.121,0,0,0,0,0,0,0,1
sublimate,229,83,0.3624454148471616,20,47.73611278061647,9.124166899057824,38.257878185068606,0.2384911900999996,0.061,26.487,7,0,0,34,356,0.05882352941176,0.0,1
greece-lover,1117,85,0.07609668755595345,9,66.81703516285597,1591.4255835736044,2182.948281166931,0.7290257846708497,24.961,3493.219,1,17,4171,257,678,0.18287937743190,0.06614785992217899,1
attakhan,1741,8571,4.92303273980471,16,-1.344623536089486,15.023332357868226,0.7111761139334746,21.124630121187607,0.003,1.157,0,0,0,0,0,0,0,1
muhammadzaini,84,45,0.5357142857142857,0,24.1495987135588,5.0143478453480945,0.5219774989992797,9.606444444370608,0.004,0.022,0,0,0,0,0,0,0,1
sabns,255,135,0.5294117647058824,7,-0.12317594204440496,5.01473602707583,0.14032930235172744,35.73548747863563,0.0,0.073,0,0,0,0,0,0,0,1
intastory,56,3,0.05357142857142857,1,0.22229334822225155,0.5847042505521944,0.5847042505521944,1.0,0.001,0.148,0,0,0,0,0,0,0,1
vedivici,341,50,0.1466275659824047,0,46.40468338384906,11.661394939415075,10.661176224792916,1.0938187957437677,0.046,16.51,1,0,0,0,0,0,0,1
animous,305,95,0.3114754098360656,2,40.573280800831235,15.001979443624283,5.688728451103669,2.637141071606916,0.052,4.299,5,3,638,3,65,0E-14,1.0,1
hendrapranabal,500,173,0.346,1,-0.5430545424767601,15.052840871337057,6.872269023681768,2.1903742154832884,0.046,12.144,29,5,608,0,0,0,0,1
derian,47,10,0.2127659574468085,4,-0.2709816345567475,15.036431678127082,0.7858600002592863,19.133728238065263,0.014,0.521,1,0,0,0,0,0,0,1
asiddik,320,135,0.421875,1,28.656805419708913,5.026804347849136,0.17897446323889496,28.086712801811075,0.003,0.145,0,0,0,0,0,0,0,1
rafid-rohan,73,15,0.2054794520547945,0,25.0,5.022918847728158,0.10096776148218095,49.74774892493398,0.0,0.0,0,0,0,0,0,0,0,1
sylivius,328,234,0.7134146341463414,1,45.17227180640089,5.007777452622742,0.3068524147099116,16.319824164841375,0.005,13.728,0,0,0,0,0,0,0,1
lezly,9,0,0.0,1,-1.8959883408090477,3.0197201737720167,3.0197201737720167,1.0,0.0,0.0,0,0,0,1,2,0E-14,0.0,1
nadira-lone,70,27,0.38571428571428573,1,27.1474145508884,15.093175232971006,0.14140191965504612,106.73953557201503,0.005,0.073,0,0,0,0,0,0,0,1
sergey57775,101,9,0.0891089108910891,3,0.1591372541355227,5.003296476033713,0.10683994166499644,46.829831597267926,0.006,0.0,0,0,0,0,0,0,0,1
steemit.lover2,667,176,0.2638680659670165,4,54.23659226110092,55.77922887250917,55.77922887250917,1.0,0.49,157.309,0,17,1779,276,171,0.02173913043478,0.06159420289855073,1
nanig,144,77,0.5347222222222222,2,-1.097399981157828,5.030190930686649,0.6066847591095282,8.29127624381037,0.001,0.194,0,0,0,0,0,0,0,1
adayinserrano,475,71,0.14947368421052631,6,45.63513815475434,15.006830854222486,10.870635579737376,1.3804924968871999,0.075,19.842,0,3,2392,21,69,0.23809523809523,0.14285714285714285,1
rizalelka,244,652,2.6721311475409837,1,0.6059575382478997,12.663968189820384,0.0823740161384465,153.73741361033044,0.005,4.065,0,0,0,0,0,0,0,1
mumuk12345,62,14,0.22580645161290322,1,-0.22060121756927487,5.022843164597953,0.12535905095180047,40.06765468038837,0.0,0.048,0,0,0,0,0,0,0,1
carlos-ignacio,223,59,0.2645739910313901,3,-0.3773664769761069,9.597135571508867,0.9250743534186571,10.374447779297077,0.01,12.735,4,0,0,0,0,0,0,1
augistune,779,32,0.0410783055198973,4,2.89871138730868,0.0,0.0,0,0.101,8.868,3,1,619,0,0,0,0,1
tatausahamb,120,82,0.6833333333333333,0,18.6161086607675,5.002817402597512,0.5082241855938359,9.843721618151559,0.002,0.0,0,0,0,0,0,0,0,1
neoxian,8242,2776,0.3368114535306964,39,69.109315058745,73913.63992919232,274753.4905172517,0.2690180197166641,8226.302,9577.316,29,61,1616,139,50,0.00719424460431,0.43884892086330934,1
regorrev,49,19,0.3877551020408163,0,25.0,5.027703447816591,0.10109055101680404,49.73465271725394,0.0,0.108,0,0,0,0,0,0,0,1
iripilippopolis,220,57,0.2590909090909091,6,-0.2804419511651872,15.034550039385763,0.524571416644687,28.660635258305085,0.039,0.756,1,0,0,0,0,0,0,1
pepemartinez,315,56,0.17777777777777778,1,47.557162704807475,28.112153058988845,28.112153058988845,1.0,0.045,25.352,0,19,945,11,47,0E-14,1.7272727272727273,1
alexadropedro,8,0,0.0,2,0.92470830907736,3.034284468471017,3.034284468471017,1.0,0.0,0.0,0,0,0,0,0,0,0,1
bahagia-arbi,5423,2033,0.37488475013829986,20,64.2817918854999,215.61646649609037,622.7114446491358,0.34625422151600016,32.589,2137.376,29,100,4272,913,80,0.00109529025191,0.10952902519167579,1
lento02,149,72,0.48322147651006714,2,0.036219131651883174,5.01133161475587,0.12946769413181677,38.70719756276506,0.0,0.055,0,0,0,0,0,0,0,1
nazifozkaya,66,19,0.2878787878787879,4,0.8202896427050774,5.029861589719762,2.824579032476607,1.7807473368197988,0.003,5.368,30,0,0,0,0,0,0,1
maxili63,743,372,0.5006729475100942,5,48.43162562027273,5.784138273810177,15.82373038580661,0.3655356943517167,0.088,30.118,0,73,1673,343,115,0.16618075801749,0.21282798833819241,1
ikhwanbolt,34,6,0.17647058823529413,4,18.2694014953598,5.018043504097332,0.11133414864179302,45.07191697528858,0.0,0.019,0,0,0,0,0,0,0,1
gopikannan,67,2,0.029850746268656716,1,-0.353262620069021,2.4894574609587026,2.5709544191866374,0.9683008933881769,0.0,0.021,0,0,0,0,0,0,0,1
ayazdanish,140,132,0.9428571428571428,5,-0.6897635819355976,5.0247504078239285,0.12025452860056389,41.78429258588742,0.001,0.034,0,0,0,0,0,0,0,1
akmam86,171,42,0.24561403508771928,2,0.09498371202455758,5.023453704946963,0.10926377209342394,45.97547392608552,0.001,0.011,30,0,0,0,0,0,0,1
darekry,19,0,0.0,1,12.804689666261833,4.015434384123179,1.0510474749371708,3.820411998385908,0.002,0.042,0,0,0,0,0,0,0,1
simi420,112,32,0.2857142857142857,3,-0.96547014273618,5.027290082316551,0.6063731916292159,8.290752545984306,0.003,0.181,0,0,0,0,0,0,0,1
youngeric,1012,2336,2.308300395256917,12,-0.05104181414461806,5.323737891444566,5.323737891444566,1.0,0.284,59.801,7,0,0,22,254,1.00000000000000,0.0,1
hanseemdeet,98,29,0.29591836734693877,4,-0.5179866561708657,5.019074314287097,0.16778678758075355,29.91340609505074,0.005,0.122,0,0,0,0,0,0,0,1
ayumanis,75,9,0.12,10,-1.5043968002709747,0.3458481954913088,0.3458481954913088,1.0,0.005,0.473,0,0,0,0,0,0,0,1
cuevasromulo,68,9,0.1323529411764706,3,-0.27601019135752836,5.015603355083955,0.10086929150036748,49.7237888804412,0.0,0.0,0,0,0,0,0,0,0,1
teukuamari,734,4493,6.12125340599455,8,13.510288008206127,15.0098894276056,0.40264677098823953,37.27805736717061,0.019,0.541,1,0,0,1,10,0E-14,0.0,1
bernardtjames,637,331,0.5196232339089482,0,54.12259576338262,129.46018882455988,129.46018882455988,1.0,1.418,138.322,3,11,702,30,41,0E-14,0.36666666666666664,1
kentbaluncio,286,39,0.13636363636363635,2,-1.8466745759910488,15.093750934471668,1.0442109645500477,14.45469492936764,0.0,1.863,0,1,639,131,247,1.00000000000000,0.007633587786259542,1
edoaja,169,35,0.20710059171597633,2,0.0492055878457478,5.017929208096038,0.10106406249110186,49.65097468289323,0.001,0.277,0,0,0,0,0,0,0,1
sabbir00,248,104,0.41935483870967744,1,0.22268593529350156,5.012266940088954,0.10084518800243134,49.702589081078514,0.005,0.035,0,0,0,0,0,0,0,1
dulborah,330,391,1.1848484848484848,18,-0.004070980905360955,6.596126430153476,6.596126430153476,1.0,0.015,0.828,1,9,2176,672,101,0.01636904761904,0.013392857142857142,1
goldalex,51,3,0.058823529411764705,1,-2.0478997669492394,5.0002286058490375,0.10123075923229212,49.3943604075429,0.0,0.0,0,0,0,0,0,0,0,1
tranquoccuong,430,82,0.19069767441860466,2,57.28992981195072,50.329469607456204,50.329469607456204,1.0,1.091,332.649,3,29,3656,5,81,0E-14,5.8,1
alaikaabdullah,1381,208,0.15061549601737872,0,57.86173845026709,249.88349419546077,249.88349419546077,1.0,2.964,300.541,12,65,4678,326,162,0.07668711656441,0.19938650306748465,1
jihad420,163,195,1.196319018404908,5,-0.5352077435772173,5.016413910709769,0.6406456853256071,7.830246929955027,0.002,1.064,0,0,0,0,0,0,0,1
zubailyramli,597,2029,3.3986599664991624,6,-1.1463231115699344,9.389768709004983,0.00909037698770717,1032.9350170738437,0.011,6.481,2,0,0,0,0,0,0,1
andi9999,796,1839,2.3103015075376883,3,0.17461005733666113,15.008598495276802,3.746188879597082,4.006364595500865,0.041,7.132,2,1,3091,0,0,0,0,1
ayipeciaceh,1307,3638,2.7834736036725327,9,-1.868794622129677,10.762372979664033,0.018077085792631526,595.3599547583564,0.008,3.317,5,7,230,0,0,0,0,1
ferus,327,339,1.036697247706422,2,3.7796006300917426,14.289140511919983,7.594680689744943,1.881466923450058,0.101,16.276,0,0,0,0,0,0,0,1
anwarmalick,1133,447,0.39452780229479256,9,9.144802325430215,1.4971122452899508,0.021216568752625484,70.56335370462237,0.035,28.586,28,0,0,0,0,0,0,1
moemanmoesly,1221,204,0.16707616707616707,6,60.27586160730857,775.7951518509154,1026.0375072407712,0.7561079847238629,13.003,767.562,2,114,1994,401,83,0.04239401496259,0.28428927680798005,1
deliberator,1136,28,0.02464788732394366,10,63.76656675387366,502.2842194764296,502.2842194764296,1.0,25.383,1618.933,0,0,0,215,104,0.06046511627906,0.0,1
tobixen,1039,109,0.10490856592877768,3,61.66960640464437,9321.664324937055,15125.457922755359,0.6162897264031366,357.404,2933.172,0,43,14408,538,584,0.11895910780669,0.07992565055762081,1
lsold94,68,29,0.4264705882352941,0,35.46582117949906,5.021784428820255,1.1739181059552295,4.277797917371737,0.006,1.293,2,0,0,0,0,0,0,1
purpleandgold,54,27,0.5,3,36.19117057434351,5.026002623714047,1.3011202670188335,3.862827096859983,0.008,2.342,0,0,0,0,0,0,0,1
ariexploring,172,58,0.3372093023255814,1,38.03991000101689,5.017505047780945,1.291846043191047,3.8839806602549793,0.034,2.409,0,0,0,0,0,0,0,1
jufry,181,160,0.8839779005524862,5,-1.019994157303806,5.003296476033713,0.15662916931803603,31.943580482601572,0.008,2.949,0,0,0,0,0,0,0,1
deesy,11126,58472,5.255437713463959,32,51.62073949535635,25.238539689631693,39.377754505841345,0.6409339487828788,0.023,68.079,25,16,703,46,55,0.02173913043478,0.34782608695652173,1
fuddinyakuza,305,144,0.4721311475409836,2,-1.216613089750883,2.891672001288571,2.205911905763547,1.3108737451088996,0.001,3.336,0,0,0,0,0,0,0,1
gomayoo,263,46,0.17490494296577946,1,45.72210745531144,217.2352759431973,11.050210186427803,19.65892705009468,0.766,17.908,0,2,3902,0,0,0,0,1
chenie,276,140,0.5072463768115942,5,-1.1416772035932041,2.446780240911081,4.462732654364895,0.5482695089337117,0.005,8.511,0,0,0,0,0,0,0,1
imbigdee,483,226,0.46790890269151136,2,56.16453030970601,76.56271048708865,101.62982420792714,0.7533488430566108,0.562,198.945,5,38,3345,197,156,0.05583756345177,0.19289340101522842,1
girlgeneration,48,2,0.041666666666666664,4,0.05472925138231588,5.014218755038893,0.2740689786345154,18.295462624121363,0.0,0.342,0,0,0,0,0,0,0,1
joeysievert,324,16,0.04938271604938271,5,43.18574412907744,11.188173408431272,4.2934602799162045,2.605863960304212,0.005,7.497,0,164,559,30,51,0.06666666666666,5.466666666666667,1
muksl122,213,80,0.3755868544600939,3,0.17051149218480077,12.886563793558743,0.02217260215246877,581.1931186490851,0.013,4.268,0,0,0,0,0,0,0,1
kunja,183,9,0.04918032786885246,0,39.75942802676285,15.075741574944328,1.5611226675475434,9.656987172332633,0.008,3.229,0,0,0,4,7,0E-14,0.0,1
ganster.vnz,117,7,0.05982905982905983,6,0.2998580597424123,15.069457065928434,0.2507401617999358,60.09989368177991,0.003,0.291,0,1,92,124,86,0E-14,0.008064516129032258,1
eliterry12,197,210,1.0659898477157361,5,-0.7950687723131935,0.10110185623671965,0.10110185623671965,1.0,0.0,0.0,0,0,0,0,0,0,0,1
sances,306,569,1.8594771241830066,1,-0.22071023674080692,6.170013552342576,5.167443789538641,1.194016578338716,0.033,11.246,2,0,0,0,0,0,0,1
dewa,110,109,0.990909090909091,1,-0.9114608795272119,5.0176136203102475,1.0327484046549837,4.858505322006778,0.005,3.829,0,0,0,0,0,0,0,1
bountylog,40,4,0.1,1,-4.143711638884032,5.031290088051695,0.10117854828371889,49.726845990547815,0.0,0.02,0,0,0,0,0,0,0,1
feriadi84,369,292,0.7913279132791328,4,0.11030414924751142,5.014680153105182,0.7395829531961984,6.780416086435777,0.009,0.432,0,0,0,0,0,0,0,1
mar99,1742,2148,1.233065442020666,2,-1.3475635726031676,8.324695836714643,6.325982923278145,1.3159529416498579,0.016,15.43,1,0,0,3,254,1.00000000000000,0.0,1
ishfaq,169,30,0.17751479289940827,4,-0.8584123588738635,5.002766319495021,0.1303174443911541,38.38907632717977,0.003,0.051,0,0,0,0,0,0,0,1
ibnuridha,224,240,1.0714285714285714,2,-0.40585297193401715,5.168095400630696,4.16411506362517,1.2411029286331696,0.013,7.191,0,0,0,0,0,0,0,1
awibhatti,589,86,0.1460101867572156,3,-0.8890324556520817,6.375794380797294,5.368486067325298,1.1876335899617712,0.032,6.293,1,1,1988,71,153,0.90140845070422,0.014084507042253521,1
kantzone,2361,10,0.004235493434985175,10,46.96847756186334,0.10516110511013624,16.12852776287309,0.006520192459984527,0.302,20.992,11,2,4898,93,147,0.47311827956989,0.021505376344086023,1
prashant,2404,4789,1.9920965058236273,19,61.38428549426097,57.63121757846632,57.63121757846632,1.0,11.516,1317.435,30,1,783,15,94,0.93333333333333,0.06666666666666667,1
tauwil,528,628,1.1893939393939394,9,-1.3866202790793878,0.027741893224235176,5.051853478818894,0.005491428708403699,0.046,40.634,0,0,0,0,0,0,0,1
semental.vnz,146,29,0.19863013698630136,0,29.812891059523412,15.009889427605598,0.34109873504321414,44.00452973155699,0.011,0.451,0,0,0,99,44,0.01010101010101,0.0,1
mujib,296,667,2.2533783783783785,17,-1.1267467584158375,1.5456256654464153,9.629126092640654,0.16051567406804504,0.076,17.793,0,0,0,0,0,0,0,1
yost69,235,90,0.3829787234042553,4,-0.49764605466533496,5.0145271961655435,0.12443572261065845,40.29813216784444,0.0,0.044,1,0,0,0,0,0,0,1
priyanarc,286,106,0.3706293706293706,1,51.26564436697344,36.80606220651706,36.80606220651706,1.0,0.405,52.498,0,47,2746,359,72,0E-14,0.1309192200557103,1
feryzhoe,152,80,0.5263157894736842,2,-0.2781082493367961,0.7962802118414808,0.7962802118414808,1.0,0.013,0.54,0,0,0,0,0,0,0,1
mdalamgir,152,176,1.1578947368421053,3,-0.5881547410489247,5.024448228324299,0.11213020629184235,44.80905185572494,0.0,0.253,0,0,0,0,0,0,0,1
asadxp55,59,10,0.1694915254237288,9,-2.85239888866041,5.000508994529845,0.11309369011604924,44.215632095819444,0.003,0.018,0,0,0,0,0,0,0,1
parker-starr7,57,12,0.21052631578947367,3,-1.02021321320737,5.030123950702643,0.6427457208562848,7.825993682231543,0.0,0.261,0,0,0,0,0,0,0,1
doveha,66,0,0.0,7,0.3878365498151659,0.11419295897730261,0.11419295897730261,1.0,0.0,0.025,0,0,0,0,0,0,0,1
hosgug,612,270,0.4411764705882353,2,63.27645338507429,820.4833518923283,820.4833518923283,1.0,37.215,1389.879,4,87,4836,908,137,0.00881057268722,0.09581497797356828,1
realmeandi,1561,200,0.12812299807815503,15,-1.5996232653987583,18.281944397796405,18.281944397796405,1.0,57.786,3646.111,0,0,0,0,0,0,0,1
harley1989,15,1,0.06666666666666667,0,36.59953549595742,5.021117151767719,0.10110806038125124,49.66089877339591,0.0,2.772,0,0,0,0,0,0,0,1
lm10,209,40,0.19138755980861244,0,39.103137859479176,15.004784969178855,1.3896644887387977,10.797415556611496,0.002,2.534,0,14,753,0,0,0,0,1
kamalkhann,1410,2385,1.6914893617021276,5,54.39029916303701,58.512055843715295,68.67360415281279,0.8520312362449192,0.576,132.105,26,38,1532,5,81,0.20000000000000,7.6,1
hasnandaputra,490,212,0.4326530612244898,19,-1.7460790006263736,6.506163126823506,0.0,0,0.032,15.965,1,0,0,0,0,0,0,1
houssam6677,193,27,0.13989637305699482,0,40.624444565106586,15.031115999710813,2.67201845335954,5.625378814585703,0.008,5.128,0,13,2833,68,23,0E-14,0.19117647058823528,1
arisha,1119,375,0.3351206434316354,5,35.316134962930164,15.082549544779988,1.1302832043460467,13.34404464897483,0.051,1.291,4,14,759,11,40,0.09090909090909,1.2727272727272727,1
abdoelhadi,1558,601,0.38575096277278564,4,58.03249413151627,27.342974715965443,14.1861487612672,1.927441702191976,0.281,329.629,0,51,413,0,0,0,0,1
harness,133,31,0.23308270676691728,3,-0.003926974566237362,5.021065103851378,0.1222670093803864,41.06639337378639,0.003,0.04,2,0,0,0,0,0,0,1
fetherhd,346,90,0.26011560693641617,2,-1.2904707746130555,5.0002286058490375,3.6863447247328445,1.3564191575196247,0.003,6.252,0,0,0,0,0,0,0,1
drotto,7527,0,0.0,50,47.87545208856642,9745.81837549792,9745.81837549792,1.0,349.86,35.885,0,0,0,16569,82,0E-14,0.0,1
alex-harry,149,0,0.0,0,19.468608931446404,15.053110669860294,0.10035435493732657,149.9995757958016,0.0,0.0,0,5,245,0,0,0,0,1
nandagayo,584,872,1.4931506849315068,2,11.596568576612645,15.093274851115988,0.8716126458391004,17.316493654799732,0.015,0.446,0,0,0,0,0,0,0,1
tutysteem,123,160,1.3008130081300813,5,-0.5425013687598295,5.024448228324299,0.11011250996719599,45.63013076190117,0.002,0.029,0,0,0,0,0,0,0,1
vladoramirez,819,178,0.21733821733821734,3,54.51049356637931,70.30821000501719,70.30821000501719,1.0,0.069,138.597,0,19,1442,54,101,0.14814814814814,0.35185185185185186,1
mlhphotography,128,0,0.0,1,0.9090117166196592,13.702692770887584,1.3474227510745012,10.169557223195454,0.0,1.656,0,0,0,73,244,1.00000000000000,0.0,1
familyguydeutsch,184,6,0.03260869565217391,4,-0.31490387010720866,15.002287260867709,0.2640765081300646,56.81038183630741,0.012,0.012,2,0,0,0,0,0,0,1
davidgeproject,840,2849,3.3916666666666666,5,-0.172391457121293,15.045087892351022,0.5000720709970908,30.085839151850067,0.0,0.686,30,0,0,0,0,0,0,1
dimarikkk,333,54,0.16216216216216217,3,-0.3986621111947102,5.018302596011406,0.2254235033608052,22.26166535961994,0.0,0.245,0,0,0,0,0,0,0,1
kaciechromatic,370,66,0.1783783783783784,2,53.614587961451214,12.200253000424812,12.200253000424812,1.0,0.083,147.179,0,6,1426,5,46,0E-14,1.2,1
anritco,4984,71,0.014245585874799358,21,69.21791497772205,390.23221440510554,390.23221440510554,1.0,157.608,11713.272,1,7,4209,2,297,0.50000000000000,3.5,1
muhammadsyahril,361,288,0.7977839335180056,10,-1.0815738857016868,5.622508081344989,5.622508081344989,1.0,0.02,10.052,10,0,0,0,0,0,0,1
nawarjhoen,463,1024,2.2116630669546438,1,-1.06526032443508,5.0294708098826195,0.7970742908054985,6.309914731787413,0.004,0.559,0,0,0,0,0,0,0,1
sheikhmarjan1,362,19,0.052486187845303865,4,-1.4940547602008643,10.810982281108139,5.8242723976704465,1.8561944811221815,0.016,14.382,2,2,451,16,487,1.00000000000000,0.125,1
angels075,1628,1281,0.7868550368550369,4,47.50102915861745,10.76192467521683,10.76192467521683,1.0,0.074,34.81,0,3,1087,2,164,0.50000000000000,1.5,1
g-soft,121,58,0.4793388429752066,1,25.0,3.0077282388027924,3.0077282388027924,1.0,0.0,0.0,0,8,1420,10,528,0.60000000000000,0.8,1
guchtere,801,614,0.766541822721598,0,57.78624393495292,294.093056068488,483.79793892983116,0.6078840615134214,3.763,352.05,12,26,6469,432,249,0.14351851851851,0.06018518518518518,1
apam,1546,900,0.5821474773609314,4,44.607889093053075,7.684279412864409,6.684147449724873,1.1496274537122462,0.033,11.963,0,0,0,0,0,0,0,1
yady,195,117,0.6,2,-0.7508019420533358,15.055676015735303,1.1171433777627267,13.476941559539927,0.002,1.199,30,0,0,0,0,0,0,1
sahda,80,26,0.325,4,0.10199406777698883,1.6020195681831915,4.636323184765139,0.34553664711023474,0.035,6.79,0,0,0,0,0,0,0,1
akibrahat,307,49,0.15960912052117263,3,-0.13438687597585286,5.019752612120335,0.10117554085934492,49.61428987168783,0.0,0.0,1,0,0,0,0,0,0,1
udoytanchangya,82,18,0.21951219512195122,1,19.14619019656292,15.028538653957792,0.2666927973656495,56.351498062217615,0.026,0.274,1,0,0,0,0,0,0,1
josiu,262,62,0.2366412213740458,2,46.83386997973807,21.349161577925447,21.349161577925447,1.0,0.128,21.395,0,8,3849,22,118,0.04545454545454,0.36363636363636365,1
throwawayaccount,486,682,1.4032921810699588,2,0.8721942537037286,11.622275559884356,9.384568633412723,1.2384453685494423,0.095,16.072,8,6,640,17,53,0E-14,0.35294117647058826,1
freelancetitan,358,269,0.7513966480446927,0,42.196178280965505,15.002210038098761,11.246594108060933,1.3339336241668056,0.027,6.378,0,4,2184,1,112,1.00000000000000,4.0,1
blacchyna,85,16,0.18823529411764706,0,18.743655144227702,5.021920843686989,0.3489112351647312,14.393118757886926,0.0,0.489,0,0,0,0,0,0,0,1
nerd-q,87,20,0.22988505747126436,1,25.0,5.019752612120334,0.1020322618615837,49.197700026782684,0.001,0.0,0,0,0,0,0,0,0,1
mamunsardar,28,16,0.5714285714285714,1,-0.8882251921561775,5.025354064644849,0.1051035324328232,47.81336981092237,0.0,0.008,0,0,0,0,0,0,0,1
alrague90,747,202,0.27041499330655955,3,20.94454748270706,15.023008471791355,0.5578997485618852,26.927792153548396,0.001,0.091,0,1,2798,0,0,0,0,1
stevelivingston,516,251,0.48643410852713176,2,59.10325875735379,3369.2472111153825,1565.269223421296,2.1525033270321585,29.315,410.43,12,95,1994,369,146,0.33875338753387,0.25745257452574527,0
mdhamim4002,425,184,0.4329411764705882,13,1.673067072695929,15.003581111423914,4.905609333871,3.058454126754655,0.06,9.424,1,2,2662,45,182,0.11111111111111,0.044444444444444446,1
dcdnf001,22,1,0.045454545454545456,1,0.41872549980218565,5.008951341188148,0.505879939671803,9.901462675981534,0.0,0.026,0,0,0,0,0,0,0,1
murthala,649,610,0.9399075500770416,4,47.38856102453112,1.0057968257872574,3.964309604845664e-09,253712985.625,0.062,24.436,10,0,0,0,0,0,0,1
abramhami,214,39,0.1822429906542056,1,-0.8159111029322581,5.0203667059773665,0.10116743979266742,49.62433285122276,0.0,0.039,0,0,0,0,0,0,0,1
dedynanlong,169,36,0.21301775147928995,1,-0.7177649936576103,1.0006592951076347,4.043921015027475,0.24744778431357073,0.01,7.353,0,0,0,0,0,0,0,1
khairulsabrie,179,50,0.27932960893854747,1,-0.3595891368062283,5.023844427301618,0.17914256384122407,28.04383458391443,0.001,0.15,0,0,0,0,0,0,0,1
chanladen,761,1252,1.645203679369251,4,-0.7767279059304819,15.054208113156974,1.6166890310606221,9.311752491622167,0.009,2.875,0,0,0,40,248,1.00000000000000,0.0,1
svetozarnaya,304,261,0.8585526315789473,1,41.25988440780236,15.09350113886362,4.502023222695125,3.352604016517697,0.045,5.192,1,4,3046,28,99,0.57142857142857,0.14285714285714285,1
trumpman,2310,213,0.09220779220779221,27,68.69393879412922,8411.958912076187,8023.8141274363625,1.0483740997080946,307.692,6568.815,20,87,2899,1262,75,0.06022187004754,0.06893819334389857,1
haccolong,2791,5578,1.9985668219276245,6,51.52978661849273,41.07629950845864,273.1027657617372,0.15040601801995224,0.22,71.114,29,20,2149,351,121,0.01709401709401,0.05698005698005698,1
raihanrakib,36,32,0.8888888888888888,2,25.0,5.025976267992716,0.10312679287732057,48.73589227167771,0.002,0.0,0,0,0,0,0,0,0,1
sagagee,356,74,0.20786516853932585,4,-0.5881865809849884,15.000534126213312,4.734794171531086,3.1681491492084444,0.014,8.376,0,58,558,2,75,1.00000000000000,29.0,1
rickygunawannnn,227,142,0.6255506607929515,4,-1.7056156071744724,4.81691681079749,0.0010095907270660453,4771.157937232497,0.012,7.614,4,0,0,0,0,0,0,1
ehtish,188,5,0.026595744680851064,0,31.221462768347628,15.062158871549192,0.39099402631311525,38.52273400076741,0.008,0.545,0,0,0,0,0,0,0,1
unipsycho,2673,487,0.18219229330340442,8,67.49435852053068,109.88440326944193,109.88440326944193,1.0,233.005,11732.423,10,2,3219,4,107,0E-14,0.5,1
rijaldk,148,41,0.27702702702702703,2,-1.3213801574091946,15.062158871549192,0.10218511672024995,147.40071113080538,0.001,0.0,28,1,97,184,247,1.00000000000000,0.005434782608695652,1
wajishah,2272,9911,4.362235915492958,23,50.7846876663543,49.97047241196913,49.97047241196913,1.0,0.187,191.133,0,74,111,2,37,0E-14,37.0,1
rashyem,196,89,0.45408163265306123,2,40.82466133690528,15.038469156852193,2.5649397924400232,5.863088561055899,0.001,4.864,30,0,0,0,0,0,0,1
paighollows,401,1914,4.7730673316708225,0,-0.2865337518089035,5.0203667059773665,0.12424130642563373,40.408193139713745,0.0,0.046,0,0,0,0,0,0,0,1
aneurirc1223,215,6,0.027906976744186046,6,0.07804222314369369,15.04947497823137,0.23190754945865485,64.89428659550573,0.025,0.236,0,0,0,0,0,0,0,1
steempeng,216,81,0.375,6,-0.7943826888260013,11.91661561645751,0.0,0,0.005,5.412,0,0,0,0,0,0,0,1
