name,followers,followings,follow ratio,muters,reputation,effective sp,own sp,sp ratio,curation_rewards,posting_rewards,witnesses_voted_for,posts,average_post_len,comments,average_comment_len,comments_with_link_ratio,posts_to_comments_ratio,class
nhamte,46,17,0.3695652173913043,2,-0.20907182409670355,5.002999098689633,0.8865382465390338,5.64329753196875,0.0,0.753,1,0,0,0,0,0,0,1
vickyko,133,45,0.3383458646616541,2,31.08251649592541,5.000747550047444,0.3070989235311477,16.283832885334878,0.002,0.37,1,0,0,0,0,0,0,1
sulaiman86,258,264,1.0232558139534884,1,26.391405606179717,15.08374119247915,0.18920689228911558,79.72088653848085,0.003,0.219,26,0,0,0,0,0,0,1
drotto,7245,0,0.0,49,47.46252763094003,9611.31778972783,9610.31736147584,1.0001040993980073,282.309,34.379,0,0,0,46902,82,0E-14,0.0,1
asiddik,312,135,0.4326923076923077,1,28.656805419708913,5.00641167438694,0.1782484020011099,28.086712801811075,0.003,0.145,0,0,0,0,0,0,0,1
shoaib786,102,150,1.4705882352941178,3,0.8107691240743407,5.005021181793095,0.1006522460178697,49.72587676686826,0.0,0.0,0,0,0,0,0,0,0,1
khairulsabrie,177,50,0.2824858757062147,1,-0.35953190357063747,5.00346376160599,0.17841582065513648,28.043834583914425,0.001,0.15,0,0,0,0,0,0,0,1
austinomoumey,470,135,0.2872340425531915,2,-0.3991752425084556,15.08819955980353,0.516471237927254,29.214017067739853,0.004,0.011,0,6,1502,1,60,0E-14,6.0,1
reallifestory,31,17,0.5483870967741935,1,0.049842513739328353,5.003592329703915,0.14087841088287756,35.51709803046944,0.0,0.185,0,0,0,0,0,0,0,1
anwarmalick,1122,447,0.3983957219251337,9,9.148138632453296,1.4910387801137066,0.02113049765683166,70.56335370462237,0.035,28.586,28,0,0,0,0,0,0,1
amriadits,1691,846,0.5002956830277943,3,52.419950778048076,41.78164457640051,61.92046125649636,0.6747631352958794,0.869,81.009,9,25,3115,24,54,0E-14,1.0416666666666667,1
angela-noel,6,0,0.0,4,-1.4927676816145308,3.0217889354829492,3.0217889354829492,1.0,0.0,0.0,0,0,0,5,417,1.00000000000000,0.0,1
sabns,238,135,0.5672268907563025,7,-0.12311665209846012,15.023224139728784,0.13976001629203405,107.4930050690404,0.0,0.073,0,3,1165,1,27,0E-14,3.0,1
syarkawi20,299,38,0.12709030100334448,0,14.950239151577737,15.01971235544488,0.23567750772714874,63.729935454144716,0.0,0.163,0,3,2544,0,0,0,0,1
bram87,119,26,0.2184873949579832,2,-2.0489105303239334,5.005151139667013,0.10065785891642832,49.7243950303231,0.0,0.018,0,0,0,0,0,0,0,1
big-whale,16881,66750,3.9541496356850896,112,36.773052606492705,654.6453961091461,17.307321566095816,37.824766449799135,16.616,0.238,7,0,0,0,0,0,0,1
haccolong,2705,6838,2.5279112754158963,6,50.47855287601263,13.553008635345789,244.63819298595484,0.05540021559971175,0.13,50.981,29,45,4568,949,165,0.03582718651211,0.04741833508956796,1
rizkianaksoleh,30,3,0.1,0,17.580412113044257,15.002010954348739,0.1006604568499562,149.0357924434084,0.0,0.0,0,0,0,1,846,1.00000000000000,0.0,1
riyanhossain,98,18,0.1836734693877551,1,-0.6250414954038739,15.086991546870072,0.6074681879853819,24.835854527468893,0.004,0.995,0,0,0,0,0,0,0,1
ijazakhtar,678,1498,2.2094395280235988,1,17.38077200477477,15.040984184831267,0.6592580762699775,22.815016950466187,0.016,0.271,0,1,46,0,0,0,0,1
iridion9,214,579,2.705607476635514,0,36.56912854960755,15.066752609265286,3.515959548034452,4.285246290074111,0.012,2.909,3,1,2093,11,164,0E-14,0.09090909090909091,1
phizo,18,11,0.6111111111111112,1,0.2919495642858543,15.022472738782799,0.23161861759376492,64.85865814608505,0.072,0.115,0,0,0,0,0,0,0,1
renzilbalicudcud,287,83,0.289198606271777,1,-0.9273192922600302,14.893417682794981,2.816492039980064,5.287931750341606,0.049,9.6,0,0,0,0,0,0,0,1
b2bresearch,275,5,0.01818181818181818,2,9.72000367397953,0.505159908389067,0.505159908389067,1.0,0.0,0.0,0,40,4752,0,0,0,0,1
sandlover,278,57,0.20503597122302158,5,-1.863116797886768,15.029872065072892,0.5079093808009905,29.59164101551003,0.0,0.0,0,2,188,11,482,0.63636363636363,0.18181818181818182,1
tutystemit,425,1074,2.5270588235294116,1,35.02615877179906,15.025989847744672,0.46354521319915676,32.41537053967793,0.023,1.192,1,85,559,292,49,0E-14,0.2910958904109589,1
maitland,348,36,0.10344827586206896,2,51.364329043563764,28.78036630715888,28.78036630715888,1.0,0.02,147.224,0,2,8,1,10,0E-14,2.0,1
mubarr,96,74,0.7708333333333334,17,0.22751553862859453,5.00990105939062,0.8029375880648325,6.239465101471996,0.007,1.375,0,0,0,0,0,0,0,1
haikalisifa,852,4821,5.658450704225352,6,-0.6922807352126625,14.219576443252619,0.6569632975006144,21.644400071283005,0.003,1.788,2,0,0,0,0,0,0,1
carolinamadrigal,417,193,0.4628297362110312,1,-1.2029403106124938,11.266558800897464,3.893607591211812,2.8936040771871823,0.035,6.651,0,8,2389,268,203,0.95149253731343,0.029850746268656716,1
ksenja,2287,2340,1.0231744643637954,3,55.10190910549467,106.36386459859004,109.38483543128237,0.9723821787473442,0.386,215.006,0,322,744,312,38,0.09935897435897,1.0320512820512822,1
jassicax,254,152,0.5984251968503937,4,-1.6164283260646748,15.029893187595128,3.8829834136111643,3.870707542790498,0.037,7.828,0,64,576,820,58,0.02195121951219,0.07804878048780488,1
sourceoftruth,202,112,0.5544554455445545,0,44.29474183893289,16.872329133317375,16.872329133317375,1.0,0.185,11.741,3,0,0,0,0,0,0,1
joonbugz,62,4,0.06451612903225806,1,0.26306940526676925,5.003721549752864,0.1006135445073474,49.73208700929389,0.0,0.0,0,0,0,0,0,0,0,1
obeyempresz,556,18,0.03237410071942446,4,0.3145916047848125,95.41844649913436,95.41844649913436,1.0,8.871,288.609,0,4,195,1,13,0E-14,4.0,1
moemanmoesly,1176,186,0.15816326530612246,6,59.603300599175434,589.1613805740986,589.1613805740986,1.0,10.049,664.987,2,129,2156,436,86,0.05504587155963,0.2958715596330275,1
eliterry12,189,210,1.1111111111111112,5,-0.7950687723131935,0.10069170756213684,0.10069170756213684,1.0,0.0,0.0,0,0,0,0,0,0,0,1
inquisitiveguy,46,10,0.21739130434782608,0,39.13295983597409,5.00172966219785,2.070005252075456,2.4162883921105753,0.004,3.07,0,0,0,0,0,0,0,1
pepolifabiha,167,18,0.10778443113772455,10,-0.04368969901092612,0.5187258385491047,0.5187258385491047,1.0,0.001,0.013,0,1,148,2,111,0E-14,0.5,1
taufiqq,282,349,1.2375886524822695,1,0.780450843199624,11.137520384219846,0.22010690367816071,50.60050456438693,0.028,4.968,27,0,0,0,0,0,0,1
mumuk12345,64,14,0.21875,1,-0.22060121756927487,5.002466560811633,0.12485049601019332,40.06765468038837,0.0,0.048,0,0,0,0,0,0,0,1
steempeng,212,81,0.38207547169811323,6,-0.7943826888260013,11.868272452607057,4.935284057523471e-09,2404780011.4999995,0.005,5.412,0,0,0,1,23,1.00000000000000,0.0,1
steem-guru,166,5,0.030120481927710843,1,46.10527043180628,104.5713333805957,104.5713333805957,1.0,0.001,17.062,0,2,1709,27,141,0.25925925925925,0.07407407407407407,1
sexy90,61,22,0.36065573770491804,1,20.59916191689742,5.003721549752864,0.10584886224975036,47.2723224737795,0.0,0.009,0,0,0,0,0,0,0,1
dedyrendra,1324,1010,0.7628398791540786,2,58.70854443841416,139.69156747184715,199.8292040567662,0.6990548159925837,1.599,439.378,26,49,7774,335,134,0.05671641791044,0.14626865671641792,1
minnowsupport,20325,7,0.00034440344403444036,153,68.95826052161978,112072.8885932652,21315.376157936782,5.257842402726487,7881.164,10490.889,19,51,4542,107905,1705,0.99997219776655,0.0004726379685834762,1
sadiajafri,87,30,0.3448275862068966,6,-0.6536030062047615,15.066466377595804,0.10044319774928952,149.99986773820507,0.001,0.123,0,4,1687,379,211,0.95778364116094,0.010554089709762533,1
davidgeproject,772,2849,3.6904145077720205,5,-0.172391457121293,15.083958930302368,0.4980433852266228,30.286435635399055,0.0,0.686,30,0,0,0,0,0,0,1
goldbaba1,274,331,1.2080291970802919,7,45.192081316888235,13.15108644096201,4.91100942364626,2.6778784780253524,0.007,13.44,14,23,4820,198,287,0.02525252525252,0.11616161616161616,1
jackmun,417,265,0.6354916067146283,8,-0.8748410957747481,11.216225006976519,3.84516197972198,2.9169707456088743,0.006,6.538,1,0,0,0,0,0,0,1
abedinsun,697,160,0.22955523672883787,4,37.54320057033006,15.081425965347352,1.2133083313752657,12.430002807491476,0.007,2.177,0,6,1260,22,126,0.18181818181818,0.2727272727272727,1
kamalkhann,1381,2385,1.727009413468501,3,53.25053608169175,40.01698579017843,50.13731086435402,0.7981478284394625,0.369,97.083,26,76,2118,88,84,0.04545454545454,0.8636363636363636,1
angelina-1,243,42,0.1728395061728395,1,0.11986418280202571,15.06905485215826,0.10544671753772072,142.90681781315487,0.0,0.01,0,26,986,15,236,0.86666666666666,1.7333333333333334,1
sumayaakter,107,33,0.308411214953271,2,-0.4946889032106654,5.004065113136661,0.5314566860737346,9.415753426879258,0.002,0.047,0,0,0,0,0,0,0,1
steemitag,195,0,0.0,29,14.958009349289854,815.6546824560816,36.97313480193812,22.060739150885446,24.678,6.624,0,0,0,138,1382,0.99275362318840,0.0,1
harquick,455,445,0.978021978021978,4,0.7038275925812592,0.9160546036638253,0.9160546036638253,1.0,0.017,0.776,0,0,0,0,0,0,0,1
armia11,603,406,0.6733001658374793,1,26.560850861870932,15.054888830939099,0.15799509630384997,95.28706385916007,0.0,0.108,2,1,1129,0,0,0,0,1
mdhamim4002,418,174,0.41626794258373206,10,1.6583537722754258,15.004775446804162,3.776722264640646,3.9729623719714695,0.051,7.292,1,6,1184,295,181,0.83050847457627,0.020338983050847456,1
belwas,203,7,0.034482758620689655,1,0.6850395033905485,15.040736439000394,0.8393817129844758,17.918827878108143,0.0,1.162,0,22,361,0,0,0,0,1
murba,67,6,0.08955223880597014,1,21.641936617975954,15.097972049018503,0.1006535158664577,149.9994502829864,0.0,0.0,0,1,165,0,0,0,0,1
nsengiyumva,238,27,0.1134453781512605,1,-0.35308253440149073,15.078108294175411,0.16416276422103676,91.84852829277114,0.001,0.051,0,6,46,0,0,0,0,1
mhmurad,81,106,1.308641975308642,2,-0.45973030044903496,15.023138679362987,0.10182519869338391,147.53851573224688,0.001,0.0,1,0,0,0,0,0,0,1
tastetwist,4434,22572,5.090663058186739,18,58.314627307182526,429.5826506944844,429.5826506944844,1.0,89.779,632.596,3,37,706,130,32,0.02307692307692,0.2846153846153846,1
bangwoy95,280,120,0.42857142857142855,3,48.14320431683074,0.007427499852663429,13.248396897074752,0.0005606338570897904,0.048,40.532,0,0,0,0,0,0,0,1
mrawy90,71,14,0.19718309859154928,2,23.175167526844064,15.015147553784516,0.1347100036601389,111.46275069271297,0.0,0.067,1,1,826,0,0,0,0,1
kamerlighn,83,9,0.10843373493975904,7,-1.9908537609427555,5.008825263704119,0.10069427835160241,49.74289846156299,0.0,0.0,0,0,0,0,0,0,0,1
trivij,189,86,0.455026455026455,1,12.556878535375164,15.059194243939968,0.16989572294139718,88.63786552845946,0.001,0.076,0,3,2105,20,180,0E-14,0.15,1
ilhamyus,137,73,0.5328467153284672,6,-3.1986506161120403,5.000026941325749,0.781309600943264,6.39954626858455,0.004,1.34,15,0,0,0,0,0,0,1
doveha,65,0,0.0,7,0.3878365498151659,0.11372970249008671,0.11372970249008671,1.0,0.0,0.025,0,0,0,0,0,0,0,1
unipsycho,2665,486,0.1823639774859287,8,67.49435852053068,109.1256478915218,109.1256478915218,1.0,233.002,11731.803,10,12,2584,30,219,0.03333333333333,0.4,1
fybiography,275,97,0.3527272727272727,1,39.00945649623103,15.011394104926753,1.900633285167607,7.898101239241938,0.015,3.344,4,22,3990,76,44,0.21052631578947,0.2894736842105263,1
tauwil,517,628,1.2147001934235977,9,-1.386246151149372,0.02762935027834013,5.0313591863731375,0.0054914287084037,0.046,40.634,0,0,0,0,0,0,0,1
saifullah11,336,113,0.33630952380952384,0,44.32177825152838,15.032206936609354,5.822147558529503,2.581900713695761,0.009,10.516,0,6,426,0,0,0,0,1
amitibikram,179,7,0.03910614525139665,18,0.31962657061296795,15.023397823232392,0.10015636002692307,149.99943906901115,0.006,0.018,0,7,2611,558,160,0.99103942652329,0.012544802867383513,1
silentkiller,356,2,0.0056179775280898875,1,-1.329913080293693,15.064684002226072,0.40254377515028356,37.42371620726691,0.013,0.624,5,6,190,1,25,0E-14,6.0,1
riandifc,348,94,0.27011494252873564,7,-0.766298303003552,14.57657008526208,0.681104726580527,21.401363867262333,0.008,1.1,1,34,765,7,54,0E-14,4.857142857142857,1
safrizal.mus,940,1112,1.1829787234042553,1,50.14530233461387,32.4905757732327,32.4905757732327,1.0,0.15,46.355,10,57,2990,115,88,0.00869565217391,0.4956521739130435,1
sabbir00,244,104,0.4262295081967213,1,0.22268889823882887,15.065393984294131,0.10043608057615018,149.99981976468723,0.005,0.035,0,20,968,83,38,0.10843373493975,0.24096385542168675,1
personal-trainer,171,97,0.5672514619883041,8,-1.6438177933828015,15.018280597953973,0.48509901609194306,30.95920647076202,0.005,0.738,2,0,0,0,0,0,0,1
zubairlone,109,78,0.7155963302752294,3,-0.6036759898152049,5.004274670726555,0.10081761899665441,49.63690593498959,0.0,0.0,0,0,0,0,0,0,0,1
shuvosonow03,51,17,0.3333333333333333,0,0.027245391654254547,15.066611078150258,0.100444095970988,149.99996697169794,0.0,0.0,0,2,242,66,191,0.96969696969696,0.030303030303030304,1
sendsbd,12,0,0.0,3,-1.1737060945864002,5.001814899488808,0.10054461438197279,49.747218488369,0.001,0.01,0,0,0,0,0,0,0,1
rosaczieglerp,212,42,0.19811320754716982,0,40.35062705810634,15.006005444453983,2.9784456610001184,5.038200172977199,0.032,4.839,2,1,4818,0,0,0,0,1
jackkky,47,9,0.19148936170212766,1,0.8860530651299499,15.029872065072892,0.6057849377959447,24.81057406240038,0.0,0.2,0,0,0,21,111,0.28571428571428,0.0,1
sarassandrina,84,40,0.47619047619047616,7,-0.23244079073504054,15.083549759226427,0.17015820010165572,88.64427191998523,0.005,0.122,0,0,0,0,0,0,0,1
muhammadsiddiq,438,447,1.0205479452054795,4,-0.33304865597272126,9.732673437236704,0.6195685435946235,15.708792090653134,0.019,10.801,0,0,0,4,22,0E-14,0.0,1
darsondrew,253,62,0.2450592885375494,0,58.70995337286416,81.47589364017107,91.55249687445844,0.8899363362191537,0.719,375.926,4,2,4690,2,29,0E-14,1.0,1
zebuzz,112,52,0.4642857142857143,1,0.3166772185559239,5.003150507775705,0.11477417540925983,43.59125639487763,0.0,0.014,1,0,0,0,0,0,0,1
jemonsa,69,21,0.30434782608695654,1,-0.36979583105522806,15.095653518207554,0.10063795787699478,149.9996009125929,0.0,0.0,0,0,0,0,0,0,0,1
viky1,185,16,0.08648648648648649,3,-2.225617630254959,0.013079148287592312,5.047470413282469,0.002591228321650861,0.194,52.309,30,1,224,0,0,0,0,1
bunnychum,2244,171,0.07620320855614973,5,64.24580743685058,793.0070475539966,2169.869434865592,0.3654630250151976,53.071,2353.362,1,5,3265,76,124,0.10526315789473,0.06578947368421052,1
cheetah,18399,1,5.4350779933692045e-05,2351,74.51012259428956,10162.977901610875,2256.476906042786,4.503913988392563,170.12,38264.407,23,88,55372,129365,301,0.99576392378154,0.0006802458161017276,1
vanhao97,515,889,1.7262135922330097,3,-1.8840453278490017,5.004335598288829,0.10060708718168655,49.74138242618523,0.0,0.0,0,0,0,0,0,0,0,1
steemitdoublepwr,3386,14242,4.206142941523922,18,-2.15017315669715,0.5768962436817199,0.5768962436817199,1.0,0.0,33.938,0,0,0,0,0,0,0,1
ibemorah,923,5,0.005417118093174431,4,-1.1326296261250022,18.510061464397392,18.510061464397392,1.0,0.045,19.496,0,0,0,0,0,0,0,1
hendrapranabal,464,173,0.3728448275862069,1,-0.5441493414186453,15.091728956142118,6.844389693505674,2.2049780377733263,0.046,12.144,29,3,387,0,0,0,0,1
newsup,135,52,0.3851851851851852,4,-0.5847279462654882,5.005586953873939,0.1349004404790098,37.10578657934625,0.0,0.045,28,0,0,0,0,0,0,1
sylivius,322,234,0.7267080745341615,1,45.17227180640089,15.063444371888826,0.3056075798881737,49.29015300406083,0.005,13.728,0,29,841,296,71,0.00675675675675,0.09797297297297297,1
jouvoel,118,16,0.13559322033898305,2,21.036458692284214,15.04641247563502,0.6915451245669693,21.75767269714577,0.003,0.359,0,1,46,1,170,1.00000000000000,1.0,1
upmeboost,16,0,0.0,0,24.144784540456076,15.02046504301942,0.10080474382760515,149.00553756385918,0.005,0.0,0,0,0,0,0,0,0,1
anritco,4961,72,0.014513202983269502,20,69.14340019185312,1055.5702972113559,1055.5702972113559,1.0,155.664,11565.836,1,19,2115,7,197,0.14285714285714,2.7142857142857144,1
shiningkuku,34,0,0.0,7,-0.28185800796190463,0.3604871001030733,0.3604871001030733,1.0,0.0,0.317,0,3,1562,110,283,0.99090909090909,0.02727272727272727,1
riansing,383,1823,4.759791122715405,2,-1.0104127505631553,5.000874146992916,0.9416845874576909,5.3105617460449315,0.007,1.932,1,0,0,0,0,0,0,1
chowdary661,12,1,0.08333333333333333,1,-0.37403814087474174,15.08374119247915,0.10055836013512981,149.9998724343724,0.001,0.0,0,0,0,0,0,0,0,1
rajeeb,297,259,0.8720538720538721,4,-1.6715414849170855,6.985670517580033,5.983461181783547,1.1674965885711233,0.026,10.572,2,0,0,0,0,0,0,1
bellatrixe,118,2,0.01694915254237288,5,0.1725072304540376,15.077722575075784,0.11049238465200316,136.45938245032195,0.0,0.019,0,17,9421,123,177,0.98373983739837,0.13821138211382114,1
liamnov,696,770,1.1063218390804597,3,51.36156901668225,41.336260878856066,41.336260878856066,1.0,0.112,70.678,2,36,2639,68,149,0.05882352941176,0.5294117647058824,1
jormancardenas,132,24,0.18181818181818182,1,-0.13929729233872123,5.002466560811633,0.10182580178509575,49.12769134260669,0.001,0.0,0,0,0,0,0,0,0,1
kantzone,2363,8,0.0033855268726195515,10,44.36674701964893,15.01453726642853,8.34143311331124,1.7999949244295164,0.253,13.307,10,14,3335,206,63,0.10679611650485,0.06796116504854369,1
scarface12,7,0,0.0,6,0.6913222985781893,3.021975921057679,3.021975921057679,1.0,0.0,0.0,0,0,0,0,0,0,0,1
slobberchops,511,96,0.18786692759295498,1,58.65328437733858,5171.477167647582,5296.8522678036015,0.9763302629907011,33.573,409.238,15,95,5268,1644,182,0.08333333333333,0.05778588807785888,1
twanz,302,60,0.1986754966887417,1,50.0983090218216,18.21224518685207,18.21224518685207,1.0,0.039,46.292,0,63,365,62,59,0.03225806451612,1.0161290322580645,1
masjuan,392,380,0.9693877551020408,9,-1.1497126047378288,8.687191790913321,6.413913102395637,1.3544292933542552,0.099,11.027,0,0,0,0,0,0,0,1
realmeandi,1571,200,0.1273074474856779,16,-1.5977136050717533,1687.9682482037274,1687.9682482037274,1.0,57.786,3646.111,0,39,656,227,58,0.12334801762114,0.17180616740088106,1
gladiador,298,139,0.4664429530201342,1,47.48844327022758,15.013928709876662,12.87621651642324,1.1660202118166336,0.126,24.331,28,60,1435,77,112,0.41558441558441,0.7792207792207793,1
fetherhd,359,90,0.25069637883008355,2,-1.290512923487718,15.012741933964033,3.671390010159015,4.089116626787847,0.003,6.252,0,43,11283,226,95,0.03982300884955,0.1902654867256637,1
aduelfajri,1010,172,0.1702970297029703,3,37.23310111841388,15.086648444441806,1.8868616834603413,7.9956302980164375,0.001,2.715,0,18,382,7,31,0E-14,2.5714285714285716,1
yeico,169,117,0.6923076923076923,3,21.38229398450681,15.058960690505458,0.19097975440529888,78.85108417590276,0.0,0.12,0,34,242,26,53,0.07692307692307,1.3076923076923077,1
lays,3220,18,0.0055900621118012426,35,65.21611520600625,23527.804435604816,11342.71329788387,2.0742659906597685,1610.323,3039.025,0,18,1758,127,96,0.02362204724409,0.14173228346456693,1
omarbushra,300,312,1.04,4,-0.5212743815174079,0.0,0.0,0,0.0,0.031,0,0,0,0,0,0,0,1
theshop,288,17,0.059027777777777776,1,43.064933989318995,15.094463903026007,5.035407799271001,2.9976646390410133,0.001,9.036,2,14,4960,3,164,0E-14,4.666666666666667,1
lichy,240,144,0.6,1,37.43495478792333,13.279338091435145,1.8319032342345667,7.248929879739919,0.011,2.798,1,0,0,0,0,0,0,1
noobster,270,0,0.0,1,54.59711019820655,60.72052625039196,60.72052625039196,1.0,0.217,158.246,0,43,648,718,68,0E-14,0.05988857938718663,1
rumonk11,292,374,1.2808219178082192,2,-0.42794596123092177,15.035260792171995,0.327739493071947,45.87564547453358,0.001,0.382,30,1,27,0,0,0,0,1
steem.art,7,0,0.0,0,25.0,15.061526405511954,0.5042218579611967,29.87083199132363,0.0,0.0,0,0,0,9,258,1.00000000000000,0.0,1
avtandil,616,146,0.237012987012987,2,48.16227600304828,17.27867679148674,17.27867679148674,1.0,0.086,32.364,0,4,14609,12,96,0E-14,0.3333333333333333,1
dachaoticmind,142,18,0.1267605633802817,1,10.545507380330097,5.0014946104111,0.17526132231235061,28.537355215758556,0.004,0.14,2,0,0,0,0,0,0,1
username1,14,0,0.0,2,-1.1133122412448202,5.001600415004838,0.10055779948686089,49.73856270252173,0.0,0.0,0,0,0,0,0,0,0,1
ikutikutan,278,156,0.5611510791366906,6,-0.2481752530296255,15.060973634449903,0.8563969097176177,17.586440893879455,0.003,0.383,0,0,0,0,0,0,0,1
halimatnas,26,1,0.038461538461538464,1,-0.19542857432560368,15.07747393990672,0.5202212350473467,28.982811396644504,0.002,0.026,0,0,0,0,0,0,0,1
anayuliana,189,40,0.21164021164021163,1,8.068247516209635,15.094079575182954,0.18231666473244737,82.79045471423997,0.004,0.15,5,0,0,0,0,0,0,1
alandefong,254,11,0.04330708661417323,2,-2.108708886636549,6.767036398902677,6.767036398902677,1.0,0.073,86.232,0,0,0,0,0,0,0,1
hanif09,318,91,0.2861635220125786,8,42.75671797152059,15.036310334614951,4.525422012201398,3.322631633928107,0.027,7.495,0,26,172,46,37,0E-14,0.5652173913043478,1
steem-post,39,12,0.3076923076923077,2,-1.025788224629828,2.9909802184589855,2.0536032372424,1.4564547641029753,0.009,3.046,0,0,0,0,0,0,0,1
m-photography-a,279,116,0.4157706093189964,2,-0.43247203398422585,13.747171581341867,0.1109469855112234,123.9075718731556,0.016,1.814,0,0,0,0,0,0,0,1
dulborah,286,390,1.3636363636363635,18,-0.004143878267029777,17.04757076088517,17.04757076088517,1.0,0.006,0.828,1,37,1747,908,94,0.06057268722466,0.040748898678414094,1
syedshakil,536,88,0.16417910447761194,4,54.727175116104696,189.24216880133707,180.87784870352533,1.046242921163451,1.275,171.844,1,108,763,102,87,0E-14,1.0588235294117647,1
travoved,460,82,0.1782608695652174,1,54.88462803671444,231.85643199855033,231.85643199855033,1.0,5.297,174.828,10,87,1126,226,132,0.11504424778761,0.38495575221238937,1
nisarasiah,68,9,0.1323529411764706,1,-0.2663550659892415,15.022699622180905,0.7254997772158791,20.70669088256765,0.001,0.354,0,0,0,22,97,0.90909090909090,0.0,1
sweetleaflove,207,102,0.4927536231884058,2,38.12439382907346,15.09702149258083,12.31612322412907,1.2257933131915713,0.048,2.144,0,6,645,5,147,0E-14,1.2,1
sifat0a,41,10,0.24390243902439024,2,-0.32210262753597974,15.098417687401874,0.10065624902676876,149.99980461607075,0.0,0.0,0,0,0,1,50,0E-14,0.0,1
whalez,475,662,1.3936842105263159,2,-0.8504047752187134,9.049107878825884,6.065743640691834,1.4918381677260895,0.03,10.845,0,20,170,7,197,1.00000000000000,2.857142857142857,1
augistune,797,32,0.04015056461731493,4,42.40251484221542,4.06311787044243,4.06311787044243,1.0,0.101,8.868,3,23,259,0,0,0,0,1
eirians,181,4,0.022099447513812154,0,13.531076671747435,15.023737560290458,0.1001582408636774,150.0000142847841,0.0,0.152,0,11,1234,22,121,0.09090909090909,0.5,1
joviye,226,3,0.01327433628318584,1,46.98278816642324,15.036668072628089,8.83887312255367,1.7011974110432522,0.007,20.785,2,230,7585,0,0,0,0,1
jhon2,238,285,1.1974789915966386,1,39.88408667518586,5.01007879130774,2.20234897062258,2.274879620867462,0.022,3.315,1,0,0,0,0,0,0,1
rinku01,110,28,0.2545454545454545,2,-1.5918889728885262,5.002466560811633,0.17120598755760186,29.218993051446663,0.004,0.132,0,0,0,0,0,0,0,1
afiatdiu,356,101,0.28370786516853935,2,-2.2356759108835575,5.005125927274876,0.10582553168142521,47.29601493845733,0.005,0.187,0,0,0,0,0,0,0,1
ayazdanish,132,132,1.0,5,-0.6897121165895825,5.004366066758489,0.11976668161778824,41.78429258588742,0.001,0.034,0,0,0,0,0,0,0,1
reymarino,374,1119,2.9919786096256686,2,12.14751748012771,5.005407457099238,0.1802823584109588,27.764266571714515,0.0,0.124,0,0,0,0,0,0,0,1
pepemartinez,309,53,0.1715210355987055,1,47.373177121124534,26.146438434926164,26.146438434926164,1.0,0.042,23.963,0,25,1024,46,51,0E-14,0.5434782608695652,1
introbot,4841,14264,2.9464986573022105,45,61.593611186363326,219.40960457648563,1215.5325328948504,0.1805049216197866,3.297,1183.933,0,4,5258,3326,827,0.93535778713168,0.0012026458208057728,1
smhp84,185,3,0.016216216216216217,3,-0.4599025035107829,15.086272787399317,0.11751809019780607,128.37404660002687,0.003,0.027,0,7,2259,13,67,0.30769230769230,0.5384615384615384,1
shafiqraza,273,216,0.7912087912087912,8,-0.5872510982816692,15.098551198680312,0.5621891233473054,26.856711685887294,0.0,0.907,0,27,1103,328,202,0.91158536585365,0.08231707317073171,1
akmam86,169,42,0.2485207100591716,2,0.09498371202455758,5.0030746243286215,0.10882051226643218,45.97547392608551,0.001,0.011,30,0,0,0,0,0,0,1
esa2153,172,74,0.43023255813953487,5,-1.0770604233971142,0.7982262464696465,0.7982262464696465,1.0,0.032,1.304,0,0,0,0,0,0,0,1
chandra1987,313,312,0.9968051118210862,3,-1.145539586835433,3.1975430014908865,3.1975430014908865,1.0,0.004,0.04,0,30,662,152,64,0.03289473684210,0.19736842105263158,1
daniel0511,651,256,0.3932411674347158,6,53.61712911817763,70.23966002677733,70.23966002677733,1.0,0.315,137.953,0,22,653,43,20,0E-14,0.5116279069767442,1
steemfootball,187,650,3.4759358288770055,1,-0.7942443457538033,5.0045958002831386,0.8440851852692323,5.929017458927271,0.006,0.656,0,0,0,0,0,0,0,1
hanae,156,323,2.0705128205128207,1,-1.0079573242814348,5.004167646624126,0.17104175068120717,29.256995012586405,0.0,0.138,0,0,0,0,0,0,0,1
nirayma,93,36,0.3870967741935484,27,-1.0504270445102932,5.002466560811633,0.7514671256767638,6.656933337311943,0.0,0.487,0,0,0,0,0,0,0,1
waheednawaz1,215,294,1.3674418604651162,4,0.3091204274089421,5.005303117791337,0.10979573772146577,45.587408233359575,0.009,0.0,0,0,0,0,0,0,0,1
mind-prosperity,44,23,0.5227272727272727,0,25.0,9.011627077748821,8.01028568963134,1.1250069506776315,0.004,0.01,0,0,0,0,0,0,0,1
riyaverma,192,154,0.8020833333333334,1,0.28061838161187325,13.941931144944135,1.0294462303124603,13.543136819018166,0.018,3.379,0,0,0,0,0,0,0,1
charlesowusu,525,117,0.22285714285714286,1,18.136271551244022,15.064463738030943,0.9937032656406248,15.159921738124831,0.003,0.944,0,1,2016,3,142,0.33333333333333,0.3333333333333333,1
wielmozny,8,0,0.0,1,25.0,15.057843357494216,0.10038549045986171,150.00019712525057,0.0,0.0,0,1,137,0,0,0,0,1
amriremensss,756,1018,1.3465608465608465,10,-1.1845183512731303,15.082719638525612,0.23652743668405835,63.76731532702637,0.001,0.264,0,0,0,1,17,0E-14,0.0,1
